Id2,Id,Estimate; Total:,Estimate; Total: - With retirement income,Estimate; Total: - No retirement income
12005002702,1400000US12005002702,1309,249,1060
12005002702,1400000US12005002702,1260,239,1021
12005002702,1400000US12005002702,1260,239,1021
12005002702,1400000US12005002702,1247,239,1008
12005002702,1400000US12005002702,1247,239,1008
12005002703,1400000US12005002703,1238,267,971
12005002703,1400000US12005002703,1188,248,940
12005002703,1400000US12005002703,1188,248,940
12005002703,1400000US12005002703,1115,234,881
12005002703,1400000US12005002703,1115,234,881
12005002704,1400000US12005002704,2443,546,1897
12005002704,1400000US12005002704,2330,531,1799
12005002704,1400000US12005002704,2336,531,1805
12005002704,1400000US12005002704,2260,513,1747
12005002704,1400000US12005002704,2266,513,1753
12005002704,1400000US12005002704,384,182,202
12005002704,1400000US12005002704,635,209,426
12005002704,1400000US12005002704,340,103,237
12005002705,1400000US12005002705,1010,281,729
12005002705,1400000US12005002705,1010,281,729
12005002705,1400000US12005002705,1010,281,729
12005002705,1400000US12005002705,975,281,694
12005002705,1400000US12005002705,975,281,694
12007000100,1400000US12007000100,1932,402,1530
12007000100,1400000US12007000100,1130,333,797
12007000100,1400000US12007000100,1149,333,816
12007000100,1400000US12007000100,756,42,714
12007000100,1400000US12007000100,775,42,733
12007000100,1400000US12007000100,1094,315,779
12007000100,1400000US12007000100,1113,315,798
12007000100,1400000US12007000100,756,42,714
12007000100,1400000US12007000100,775,42,733
12007000200,1400000US12007000200,2302,599,1703
12007000200,1400000US12007000200,2081,565,1516
12007000200,1400000US12007000200,2081,565,1516
12007000200,1400000US12007000200,191,34,157
12007000200,1400000US12007000200,191,34,157
12007000200,1400000US12007000200,2067,551,1516
12007000200,1400000US12007000200,2067,551,1516
12007000200,1400000US12007000200,191,34,157
12007000200,1400000US12007000200,191,34,157
12007000200,1400000US12007000200,378,184,194
12007000300,1400000US12007000300,2989,765,2224
12007000300,1400000US12007000300,2699,731,1968
12007000300,1400000US12007000300,2774,737,2037
12007000300,1400000US12007000300,2609,726,1883
12007000300,1400000US12007000300,2684,732,1952
12007000300,1400000US12007000300,636,186,450
12007000300,1400000US12007000300,481,156,325
12007000300,1400000US12007000300,309,82,227
12007000300,1400000US12007000300,256,54,202
12007000400,1400000US12007000400,1708,431,1277
12007000400,1400000US12007000400,1425,382,1043
12007000400,1400000US12007000400,1426,383,1043
12007000400,1400000US12007000400,282,48,234
12007000400,1400000US12007000400,282,48,234
12007000400,1400000US12007000400,1419,376,1043
12007000400,1400000US12007000400,1420,377,1043
12007000400,1400000US12007000400,282,48,234
12007000400,1400000US12007000400,282,48,234
12007000400,1400000US12007000400,238,98,140
12007000400,1400000US12007000400,174,16,158
12007000400,1400000US12007000400,244,78,166
12007000400,1400000US12007000400,182,60,122
12009060101,1400000US12009060101,1525,231,1294
12009060101,1400000US12009060101,1212,195,1017
12009060101,1400000US12009060101,1228,195,1033
12009060101,1400000US12009060101,1212,195,1017
12009060101,1400000US12009060101,1228,195,1033
12009060102,1400000US12009060102,1387,370,1017
12009060102,1400000US12009060102,1376,370,1006
12009060102,1400000US12009060102,1376,370,1006
12009060102,1400000US12009060102,1349,370,979
12009060102,1400000US12009060102,1349,370,979
12009060102,1400000US12009060102,325,81,244
12009060200,1400000US12009060200,2164,568,1596
12009060200,1400000US12009060200,2048,568,1480
12009060200,1400000US12009060200,2090,568,1522
12009060200,1400000US12009060200,2025,568,1457
12009060200,1400000US12009060200,2046,568,1478
12009060200,1400000US12009060200,496,186,310
12009060200,1400000US12009060200,546,228,318
12009060300,1400000US12009060300,1862,429,1433
12009060300,1400000US12009060300,1632,392,1240
12009060300,1400000US12009060300,1644,392,1252
12009060300,1400000US12009060300,1574,392,1182
12009060300,1400000US12009060300,1586,392,1194
12009060300,1400000US12009060300,342,100,242
12009060300,1400000US12009060300,279,64,215
12009060300,1400000US12009060300,318,116,202
12009060400,1400000US12009060400,1813,438,1375
12009060400,1400000US12009060400,1552,412,1140
12009060400,1400000US12009060400,1552,412,1140
12009060400,1400000US12009060400,1502,402,1100
12009060400,1400000US12009060400,1502,402,1100
12009060500,1400000US12009060500,2064,551,1513
12009060500,1400000US12009060500,1776,509,1267
12009060500,1400000US12009060500,1808,509,1299
12009060500,1400000US12009060500,1701,509,1192
12009060500,1400000US12009060500,1733,509,1224
12009060500,1400000US12009060500,288,118,170
12009060500,1400000US12009060500,374,136,238
12009060500,1400000US12009060500,292,88,204
12009060600,1400000US12009060600,2262,476,1786
12009060600,1400000US12009060600,1788,408,1380
12009060600,1400000US12009060600,1822,442,1380
12009060600,1400000US12009060600,416,34,382
12009060600,1400000US12009060600,416,34,382
12009060600,1400000US12009060600,1668,408,1260
12009060600,1400000US12009060600,1702,442,1260
12009060600,1400000US12009060600,416,34,382
12009060600,1400000US12009060600,416,34,382
12009060700,1400000US12009060700,1238,213,1025
12009060700,1400000US12009060700,546,63,483
12009060700,1400000US12009060700,556,63,493
12009060700,1400000US12009060700,646,142,504
12009060700,1400000US12009060700,669,150,519
12009060700,1400000US12009060700,501,63,438
12009060700,1400000US12009060700,501,63,438
12009060700,1400000US12009060700,640,142,498
12009060700,1400000US12009060700,663,150,513
12009061001,1400000US12009061001,1664,477,1187
12009061001,1400000US12009061001,1520,423,1097
12009061001,1400000US12009061001,1520,423,1097
12009061001,1400000US12009061001,1462,423,1039
12009061001,1400000US12009061001,1462,423,1039
12009061002,1400000US12009061002,1325,342,983
12009061002,1400000US12009061002,1232,330,902
12009061002,1400000US12009061002,1232,330,902
12009061002,1400000US12009061002,1232,330,902
12009061002,1400000US12009061002,1232,330,902
12009061100,1400000US12009061100,2409,892,1517
12009061100,1400000US12009061100,2123,809,1314
12009061100,1400000US12009061100,2163,809,1354
12009061100,1400000US12009061100,2042,783,1259
12009061100,1400000US12009061100,2082,783,1299
12009061100,1400000US12009061100,313,143,170
12009061100,1400000US12009061100,429,184,245
12009061100,1400000US12009061100,371,151,220
12009061201,1400000US12009061201,2700,810,1890
12009061201,1400000US12009061201,2420,708,1712
12009061201,1400000US12009061201,2435,723,1712
12009061201,1400000US12009061201,2355,670,1685
12009061201,1400000US12009061201,2370,685,1685
12009061201,1400000US12009061201,613,187,426
12009061201,1400000US12009061201,484,134,350
12009061201,1400000US12009061201,490,94,396
12009061202,1400000US12009061202,1591,363,1228
12009061202,1400000US12009061202,1493,363,1130
12009061202,1400000US12009061202,1493,363,1130
12009061202,1400000US12009061202,1359,341,1018
12009061202,1400000US12009061202,1359,341,1018
12009062103,1400000US12009062103,3211,744,2467
12009062103,1400000US12009062103,2973,723,2250
12009062103,1400000US12009062103,2983,723,2260
12009062103,1400000US12009062103,2961,723,2238
12009062103,1400000US12009062103,2961,723,2238
12009062103,1400000US12009062103,438,143,295
12009062103,1400000US12009062103,672,153,519
12009062103,1400000US12009062103,360,66,294
12009062104,1400000US12009062104,2696,402,2294
12009062104,1400000US12009062104,2534,361,2173
12009062104,1400000US12009062104,2551,378,2173
12009062104,1400000US12009062104,2287,361,1926
12009062104,1400000US12009062104,2304,378,1926
12009062104,1400000US12009062104,299,82,217
12009062104,1400000US12009062104,407,69,338
12009062104,1400000US12009062104,486,83,403
12009062106,1400000US12009062106,1469,397,1072
12009062106,1400000US12009062106,1354,397,957
12009062106,1400000US12009062106,1364,397,967
12009062106,1400000US12009062106,1282,359,923
12009062106,1400000US12009062106,1292,359,933
12009062107,1400000US12009062107,1540,269,1271
12009062107,1400000US12009062107,1504,247,1257
12009062107,1400000US12009062107,1526,269,1257
12009062107,1400000US12009062107,1462,247,1215
12009062107,1400000US12009062107,1484,269,1215
12009062108,1400000US12009062108,2471,230,2241
12009062108,1400000US12009062108,2169,195,1974
12009062108,1400000US12009062108,2169,195,1974
12009062108,1400000US12009062108,2102,195,1907
12009062108,1400000US12009062108,2102,195,1907
12009062108,1400000US12009062108,208,40,168
12009062108,1400000US12009062108,297,8,289
12009062108,1400000US12009062108,297,43,254
12009062109,1400000US12009062109,1254,213,1041
12009062109,1400000US12009062109,1098,195,903
12009062109,1400000US12009062109,1098,195,903
12009062109,1400000US12009062109,81,18,63
12009062109,1400000US12009062109,81,18,63
12009062109,1400000US12009062109,1073,195,878
12009062109,1400000US12009062109,1073,195,878
12009062109,1400000US12009062109,81,18,63
12009062109,1400000US12009062109,81,18,63
12009062109,1400000US12009062109,236,59,177
12009062109,1400000US12009062109,290,43,247
12009062109,1400000US12009062109,111,15,96
12009062301,1400000US12009062301,1572,203,1369
12009062301,1400000US12009062301,805,104,701
12009062301,1400000US12009062301,805,104,701
12009062301,1400000US12009062301,696,99,597
12009062301,1400000US12009062301,696,99,597
12009062301,1400000US12009062301,751,104,647
12009062301,1400000US12009062301,751,104,647
12009062301,1400000US12009062301,696,99,597
12009062301,1400000US12009062301,696,99,597
12009062302,1400000US12009062302,1489,135,1354
12009062302,1400000US12009062302,982,123,859
12009062302,1400000US12009062302,994,123,871
12009062302,1400000US12009062302,869,123,746
12009062302,1400000US12009062302,881,123,758
12009062400,1400000US12009062400,2607,453,2154
12009062400,1400000US12009062400,2114,395,1719
12009062400,1400000US12009062400,2161,413,1748
12009062400,1400000US12009062400,1901,368,1533
12009062400,1400000US12009062400,1934,386,1548
12009062400,1400000US12009062400,442,12,430
12009062500,1400000US12009062500,1747,461,1286
12009062500,1400000US12009062500,1113,378,735
12009062500,1400000US12009062500,1124,378,746
12009062500,1400000US12009062500,623,83,540
12009062500,1400000US12009062500,623,83,540
12009062500,1400000US12009062500,1077,367,710
12009062500,1400000US12009062500,1088,367,721
12009062500,1400000US12009062500,623,83,540
12009062500,1400000US12009062500,623,83,540
12009062600,1400000US12009062600,1084,198,886
12009062600,1400000US12009062600,698,128,570
12009062600,1400000US12009062600,708,128,580
12009062600,1400000US12009062600,698,128,570
12009062600,1400000US12009062600,708,128,580
12009062800,1400000US12009062800,1587,337,1250
12009062800,1400000US12009062800,1505,327,1178
12009062800,1400000US12009062800,1529,327,1202
12009062800,1400000US12009062800,1432,306,1126
12009062800,1400000US12009062800,1456,306,1150
12009062800,1400000US12009062800,270,111,159
12009062900,1400000US12009062900,1933,532,1401
12009062900,1400000US12009062900,1424,352,1072
12009062900,1400000US12009062900,1424,352,1072
12009062900,1400000US12009062900,465,180,285
12009062900,1400000US12009062900,465,180,285
12009062900,1400000US12009062900,1379,352,1027
12009062900,1400000US12009062900,1379,352,1027
12009062900,1400000US12009062900,445,170,275
12009062900,1400000US12009062900,445,170,275
12009063000,1400000US12009063000,1393,308,1085
12009063000,1400000US12009063000,1192,261,931
12009063000,1400000US12009063000,1192,261,931
12009063000,1400000US12009063000,1162,261,901
12009063000,1400000US12009063000,1162,261,901
12009063000,1400000US12009063000,257,59,198
12009063000,1400000US12009063000,222,53,169
12009063102,1400000US12009063102,3218,984,2234
12009063102,1400000US12009063102,2906,945,1961
12009063102,1400000US12009063102,2951,968,1983
12009063102,1400000US12009063102,2726,922,1804
12009063102,1400000US12009063102,2771,945,1826
12009063102,1400000US12009063102,464,166,298
12009063102,1400000US12009063102,649,192,457
12009063102,1400000US12009063102,564,278,286
12009063102,1400000US12009063102,386,110,276
12009063104,1400000US12009063104,1080,212,868
12009063104,1400000US12009063104,974,192,782
12009063104,1400000US12009063104,974,192,782
12009063104,1400000US12009063104,974,192,782
12009063104,1400000US12009063104,974,192,782
12009063105,1400000US12009063105,3213,611,2602
12009063105,1400000US12009063105,2675,468,2207
12009063105,1400000US12009063105,2687,468,2219
12009063105,1400000US12009063105,421,125,296
12009063105,1400000US12009063105,421,125,296
12009063105,1400000US12009063105,2549,468,2081
12009063105,1400000US12009063105,2561,468,2093
12009063105,1400000US12009063105,421,125,296
12009063105,1400000US12009063105,421,125,296
12009063105,1400000US12009063105,533,97,436
12009063105,1400000US12009063105,685,193,492
12009063105,1400000US12009063105,537,97,440
12009063105,1400000US12009063105,344,38,306
12009063105,1400000US12009063105,214,50,164
12009063106,1400000US12009063106,1679,514,1165
12009063106,1400000US12009063106,1460,475,985
12009063106,1400000US12009063106,1517,475,1042
12009063106,1400000US12009063106,1418,462,956
12009063106,1400000US12009063106,1475,462,1013
12009063107,1400000US12009063107,4076,1862,2214
12009063107,1400000US12009063107,3819,1733,2086
12009063107,1400000US12009063107,3903,1780,2123
12009063107,1400000US12009063107,3638,1719,1919
12009063107,1400000US12009063107,3722,1766,1956
12009063107,1400000US12009063107,767,393,374
12009063107,1400000US12009063107,796,369,427
12009063107,1400000US12009063107,713,383,330
12009063107,1400000US12009063107,406,168,238
12009064102,1400000US12009064102,1954,442,1512
12009064102,1400000US12009064102,1768,376,1392
12009064102,1400000US12009064102,1780,388,1392
12009064102,1400000US12009064102,1683,376,1307
12009064102,1400000US12009064102,1695,388,1307
12009064102,1400000US12009064102,294,89,205
12009064102,1400000US12009064102,474,66,408
12009064102,1400000US12009064102,300,84,216
12009064123,1400000US12009064123,2976,783,2193
12009064123,1400000US12009064123,2740,757,1983
12009064123,1400000US12009064123,2759,757,2002
12009064123,1400000US12009064123,2675,757,1918
12009064123,1400000US12009064123,2694,757,1937
12009064123,1400000US12009064123,613,174,439
12009064123,1400000US12009064123,551,95,456
12009064124,1400000US12009064124,1817,462,1355
12009064124,1400000US12009064124,1637,426,1211
12009064124,1400000US12009064124,1664,426,1238
12009064124,1400000US12009064124,1637,426,1211
12009064124,1400000US12009064124,1664,426,1238
12009064124,1400000US12009064124,418,134,284
12009064125,1400000US12009064125,1970,444,1526
12009064125,1400000US12009064125,1816,422,1394
