Id2,Id,Estimate; Total:,Estimate; Total: - Utility gas,"Estimate; Total: - Bottled, tank, or LP gas",Estimate; Total: - Electricity,"Estimate; Total: - Fuel oil, kerosene, etc.",Estimate; Total: - Coal or coke,Estimate; Total: - Wood,Estimate; Total: - Solar energy,Estimate; Total: - Other fuel,Estimate; Total: - No fuel used
12003040101,1400000US12003040101,1917,0,182,1711,0,0,0,0,0,24
12003040101,1400000US12003040101,1845,0,182,1639,0,0,0,0,0,24
12003040101,1400000US12003040101,1917,0,182,1711,0,0,0,0,0,24
12003040101,1400000US12003040101,386,0,0,362,0,0,0,0,0,24
12003040101,1400000US12003040101,290,0,52,238,0,0,0,0,0,0
12003040102,1400000US12003040102,2581,30,92,2373,43,0,22,0,0,21
12003040102,1400000US12003040102,2021,30,76,1829,43,0,22,0,0,21
12003040102,1400000US12003040102,2032,30,76,1840,43,0,22,0,0,21
12003040102,1400000US12003040102,534,0,16,518,0,0,0,0,0,0
12003040102,1400000US12003040102,549,0,16,533,0,0,0,0,0,0
12003040102,1400000US12003040102,1995,30,76,1803,43,0,22,0,0,21
12003040102,1400000US12003040102,2006,30,76,1814,43,0,22,0,0,21
12003040102,1400000US12003040102,534,0,16,518,0,0,0,0,0,0
12003040102,1400000US12003040102,549,0,16,533,0,0,0,0,0,0
12003040102,1400000US12003040102,329,30,0,299,0,0,0,0,0,0
12003040102,1400000US12003040102,433,0,43,360,0,0,9,0,0,21
12003040201,1400000US12003040201,1968,30,88,1784,66,0,0,0,0,0
12003040201,1400000US12003040201,1711,0,88,1586,37,0,0,0,0,0
12003040201,1400000US12003040201,1711,0,88,1586,37,0,0,0,0,0
12003040201,1400000US12003040201,227,0,0,198,29,0,0,0,0,0
12003040201,1400000US12003040201,227,0,0,198,29,0,0,0,0,0
12003040201,1400000US12003040201,1711,0,88,1586,37,0,0,0,0,0
12003040201,1400000US12003040201,1711,0,88,1586,37,0,0,0,0,0
12003040201,1400000US12003040201,227,0,0,198,29,0,0,0,0,0
12003040201,1400000US12003040201,227,0,0,198,29,0,0,0,0,0
12003040201,1400000US12003040201,271,0,16,238,17,0,0,0,0,0
12003040201,1400000US12003040201,257,0,25,232,0,0,0,0,0,0
12003040202,1400000US12003040202,1656,2,184,1424,0,0,36,0,0,10
12003040202,1400000US12003040202,1600,2,142,1410,0,0,36,0,0,10
12003040202,1400000US12003040202,1600,2,142,1410,0,0,36,0,0,10
12003040202,1400000US12003040202,1589,2,142,1399,0,0,36,0,0,10
12003040202,1400000US12003040202,1589,2,142,1399,0,0,36,0,0,10
12003040202,1400000US12003040202,258,2,5,251,0,0,0,0,0,0
12003040202,1400000US12003040202,243,0,4,239,0,0,0,0,0,0
12005000201,1400000US12005000201,1313,7,95,1199,12,0,0,0,0,0
12005000201,1400000US12005000201,1225,7,85,1121,12,0,0,0,0,0
12005000201,1400000US12005000201,1284,7,95,1170,12,0,0,0,0,0
12005000201,1400000US12005000201,1203,7,85,1099,12,0,0,0,0,0
12005000201,1400000US12005000201,1262,7,95,1148,12,0,0,0,0,0
12005000202,1400000US12005000202,2076,0,117,1852,14,0,24,0,0,69
12005000202,1400000US12005000202,2036,0,117,1812,14,0,24,0,0,69
12005000202,1400000US12005000202,2046,0,117,1822,14,0,24,0,0,69
12005000202,1400000US12005000202,2036,0,117,1812,14,0,24,0,0,69
12005000202,1400000US12005000202,2046,0,117,1822,14,0,24,0,0,69
12005000202,1400000US12005000202,392,0,50,286,0,0,0,0,0,56
12005000300,1400000US12005000300,2599,6,289,2189,16,0,49,9,12,29
12005000300,1400000US12005000300,2540,6,279,2140,16,0,49,9,12,29
12005000300,1400000US12005000300,2567,6,289,2157,16,0,49,9,12,29
12005000300,1400000US12005000300,2525,6,279,2125,16,0,49,9,12,29
12005000300,1400000US12005000300,2535,6,289,2125,16,0,49,9,12,29
12005000300,1400000US12005000300,256,6,18,205,0,0,0,9,0,18
12005000300,1400000US12005000300,457,0,26,431,0,0,0,0,0,0
12005000300,1400000US12005000300,545,0,9,519,0,0,17,0,0,0
12005000400,1400000US12005000400,3108,0,264,2750,19,0,48,0,0,27
12005000400,1400000US12005000400,2972,0,227,2676,12,0,30,0,0,27
12005000400,1400000US12005000400,3068,0,254,2720,19,0,48,0,0,27
12005000400,1400000US12005000400,2972,0,227,2676,12,0,30,0,0,27
12005000400,1400000US12005000400,3057,0,254,2709,19,0,48,0,0,27
12005000400,1400000US12005000400,450,0,82,368,0,0,0,0,0,0
12005000400,1400000US12005000400,372,0,0,355,0,0,17,0,0,0
12005000400,1400000US12005000400,556,0,11,510,0,0,35,0,0,0
12005000400,1400000US12005000400,425,0,15,398,12,0,0,0,0,0
12005000500,1400000US12005000500,1859,45,83,1731,0,0,0,0,0,0
12005000500,1400000US12005000500,1636,33,83,1520,0,0,0,0,0,0
12005000500,1400000US12005000500,1639,33,83,1523,0,0,0,0,0,0
12005000500,1400000US12005000500,1584,33,83,1468,0,0,0,0,0,0
12005000500,1400000US12005000500,1587,33,83,1471,0,0,0,0,0,0
12005000500,1400000US12005000500,315,40,9,266,0,0,0,0,0,0
12005000500,1400000US12005000500,423,33,9,381,0,0,0,0,0,0
12005000600,1400000US12005000600,599,157,6,436,0,0,0,0,0,0
12005000600,1400000US12005000600,585,157,6,422,0,0,0,0,0,0
12005000600,1400000US12005000600,585,157,6,422,0,0,0,0,0,0
12005000600,1400000US12005000600,580,157,6,417,0,0,0,0,0,0
12005000600,1400000US12005000600,580,157,6,417,0,0,0,0,0,0
12005000700,1400000US12005000700,725,289,8,417,11,0,0,0,0,0
12005000700,1400000US12005000700,490,222,8,260,0,0,0,0,0,0
12005000700,1400000US12005000700,523,231,8,284,0,0,0,0,0,0
12005000700,1400000US12005000700,456,210,8,238,0,0,0,0,0,0
12005000700,1400000US12005000700,489,219,8,262,0,0,0,0,0,0
12005000803,1400000US12005000803,1865,160,54,1626,0,0,0,0,25,0
12005000803,1400000US12005000803,1428,145,54,1229,0,0,0,0,0,0
12005000803,1400000US12005000803,1480,145,54,1281,0,0,0,0,0,0
12005000803,1400000US12005000803,1399,145,54,1200,0,0,0,0,0,0
12005000803,1400000US12005000803,1451,145,54,1252,0,0,0,0,0,0
12005000804,1400000US12005000804,994,161,0,823,0,0,10,0,0,0
12005000804,1400000US12005000804,925,161,0,754,0,0,10,0,0,0
12005000804,1400000US12005000804,925,161,0,754,0,0,10,0,0,0
12005000804,1400000US12005000804,925,161,0,754,0,0,10,0,0,0
12005000804,1400000US12005000804,925,161,0,754,0,0,10,0,0,0
12005000805,1400000US12005000805,2138,229,0,1895,0,0,0,0,0,14
12005000805,1400000US12005000805,1665,229,0,1422,0,0,0,0,0,14
12005000805,1400000US12005000805,1722,229,0,1479,0,0,0,0,0,14
12005000805,1400000US12005000805,1647,229,0,1404,0,0,0,0,0,14
12005000805,1400000US12005000805,1647,229,0,1404,0,0,0,0,0,14
12005000806,1400000US12005000806,1400,263,0,1137,0,0,0,0,0,0
12005000806,1400000US12005000806,1211,235,0,976,0,0,0,0,0,0
12005000806,1400000US12005000806,1240,247,0,993,0,0,0,0,0,0
12005000806,1400000US12005000806,1194,235,0,959,0,0,0,0,0,0
12005000806,1400000US12005000806,1223,247,0,976,0,0,0,0,0,0
12005000900,1400000US12005000900,1975,246,54,1675,0,0,0,0,0,0
12005000900,1400000US12005000900,1643,121,54,1468,0,0,0,0,0,0
12005000900,1400000US12005000900,1663,121,54,1488,0,0,0,0,0,0
12005000900,1400000US12005000900,1643,121,54,1468,0,0,0,0,0,0
12005000900,1400000US12005000900,1663,121,54,1488,0,0,0,0,0,0
12005001000,1400000US12005001000,939,171,10,701,26,0,31,0,0,0
12005001000,1400000US12005001000,585,161,10,414,0,0,0,0,0,0
12005001000,1400000US12005001000,624,161,10,429,0,0,24,0,0,0
12005001000,1400000US12005001000,301,10,0,258,26,0,7,0,0,0
12005001000,1400000US12005001000,301,10,0,258,26,0,7,0,0,0
12005001000,1400000US12005001000,576,161,10,405,0,0,0,0,0,0
12005001000,1400000US12005001000,615,161,10,420,0,0,24,0,0,0
12005001000,1400000US12005001000,301,10,0,258,26,0,7,0,0,0
12005001000,1400000US12005001000,301,10,0,258,26,0,7,0,0,0
12005001100,1400000US12005001100,2045,320,29,1696,0,0,0,0,0,0
12005001100,1400000US12005001100,1475,252,19,1204,0,0,0,0,0,0
12005001100,1400000US12005001100,1518,252,29,1237,0,0,0,0,0,0
12005001100,1400000US12005001100,1421,252,19,1150,0,0,0,0,0,0
12005001100,1400000US12005001100,1454,252,19,1183,0,0,0,0,0,0
12005001200,1400000US12005001200,1341,260,48,1033,0,0,0,0,0,0
12005001200,1400000US12005001200,1091,197,47,847,0,0,0,0,0,0
12005001200,1400000US12005001200,1091,197,47,847,0,0,0,0,0,0
12005001200,1400000US12005001200,1057,197,47,813,0,0,0,0,0,0
12005001200,1400000US12005001200,1057,197,47,813,0,0,0,0,0,0
12005001301,1400000US12005001301,1898,135,31,1725,0,0,0,0,0,7
12005001301,1400000US12005001301,1638,92,22,1517,0,0,0,0,0,7
12005001301,1400000US12005001301,1657,92,22,1536,0,0,0,0,0,7
12005001301,1400000US12005001301,1614,92,22,1493,0,0,0,0,0,7
12005001301,1400000US12005001301,1633,92,22,1512,0,0,0,0,0,7
12005001302,1400000US12005001302,2455,101,47,2274,0,0,33,0,0,0
12005001302,1400000US12005001302,2135,81,47,1987,0,0,20,0,0,0
12005001302,1400000US12005001302,2181,81,47,2033,0,0,20,0,0,0
12005001302,1400000US12005001302,2040,73,47,1900,0,0,20,0,0,0
12005001302,1400000US12005001302,2086,73,47,1946,0,0,20,0,0,0
12005001302,1400000US12005001302,305,8,0,297,0,0,0,0,0,0
12005001302,1400000US12005001302,240,0,0,240,0,0,0,0,0,0
12005001302,1400000US12005001302,479,8,16,455,0,0,0,0,0,0
12005001402,1400000US12005001402,2641,504,10,2113,0,0,14,0,0,0
12005001402,1400000US12005001402,2340,465,10,1851,0,0,14,0,0,0
12005001402,1400000US12005001402,2357,465,10,1868,0,0,14,0,0,0
12005001402,1400000US12005001402,2313,465,10,1824,0,0,14,0,0,0
12005001402,1400000US12005001402,2330,465,10,1841,0,0,14,0,0,0
12005001402,1400000US12005001402,369,67,0,302,0,0,0,0,0,0
12005001402,1400000US12005001402,544,75,0,469,0,0,0,0,0,0
12005001402,1400000US12005001402,389,57,0,332,0,0,0,0,0,0
12005001403,1400000US12005001403,845,80,9,746,0,0,0,0,0,10
12005001403,1400000US12005001403,771,80,9,682,0,0,0,0,0,0
12005001403,1400000US12005001403,828,80,9,739,0,0,0,0,0,0
12005001403,1400000US12005001403,771,80,9,682,0,0,0,0,0,0
12005001403,1400000US12005001403,828,80,9,739,0,0,0,0,0,0
12005001404,1400000US12005001404,2577,127,0,2450,0,0,0,0,0,0
12005001404,1400000US12005001404,2280,114,0,2166,0,0,0,0,0,0
12005001404,1400000US12005001404,2419,121,0,2298,0,0,0,0,0,0
12005001404,1400000US12005001404,2246,114,0,2132,0,0,0,0,0,0
12005001404,1400000US12005001404,2385,121,0,2264,0,0,0,0,0,0
12005001404,1400000US12005001404,375,28,0,347,0,0,0,0,0,0
12005001404,1400000US12005001404,415,38,0,377,0,0,0,0,0,0
12005001501,1400000US12005001501,1793,252,35,1500,0,0,6,0,0,0
12005001501,1400000US12005001501,1620,252,35,1333,0,0,0,0,0,0
12005001501,1400000US12005001501,1638,252,35,1351,0,0,0,0,0,0
12005001501,1400000US12005001501,1609,241,35,1333,0,0,0,0,0,0
12005001501,1400000US12005001501,1627,241,35,1351,0,0,0,0,0,0
12005001501,1400000US12005001501,287,40,0,247,0,0,0,0,0,0
12005001501,1400000US12005001501,356,67,0,289,0,0,0,0,0,0
12005001502,1400000US12005001502,2667,480,26,2119,0,0,0,0,0,42
12005001502,1400000US12005001502,2364,436,26,1886,0,0,0,0,0,16
12005001502,1400000US12005001502,2364,436,26,1886,0,0,0,0,0,16
12005001502,1400000US12005001502,2204,436,17,1735,0,0,0,0,0,16
12005001502,1400000US12005001502,2204,436,17,1735,0,0,0,0,0,16
12005001502,1400000US12005001502,422,68,9,329,0,0,0,0,0,16
12005001502,1400000US12005001502,447,48,0,399,0,0,0,0,0,0
12005001600,1400000US12005001600,1485,310,17,1146,0,0,0,0,0,12
12005001600,1400000US12005001600,274,0,0,274,0,0,0,0,0,0
12005001600,1400000US12005001600,291,0,0,291,0,0,0,0,0,0
12005001600,1400000US12005001600,1131,310,10,799,0,0,0,0,0,12
12005001600,1400000US12005001600,1148,310,10,816,0,0,0,0,0,12
12005001600,1400000US12005001600,274,0,0,274,0,0,0,0,0,0
12005001600,1400000US12005001600,283,0,0,283,0,0,0,0,0,0
12005001600,1400000US12005001600,1112,310,10,780,0,0,0,0,0,12
12005001600,1400000US12005001600,1121,310,10,789,0,0,0,0,0,12
12005001700,1400000US12005001700,1253,324,30,899,0,0,0,0,0,0
12005001700,1400000US12005001700,509,150,0,359,0,0,0,0,0,0
12005001700,1400000US12005001700,533,150,0,383,0,0,0,0,0,0
12005001700,1400000US12005001700,678,152,30,496,0,0,0,0,0,0
12005001700,1400000US12005001700,702,152,30,520,0,0,0,0,0,0
12005001700,1400000US12005001700,493,150,0,343,0,0,0,0,0,0
12005001700,1400000US12005001700,517,150,0,367,0,0,0,0,0,0
12005001700,1400000US12005001700,678,152,30,496,0,0,0,0,0,0
12005001700,1400000US12005001700,702,152,30,520,0,0,0,0,0,0
12005001800,1400000US12005001800,675,146,13,506,10,0,0,0,0,0
12005001800,1400000US12005001800,532,120,13,389,10,0,0,0,0,0
12005001800,1400000US12005001800,558,120,13,415,10,0,0,0,0,0
12005001800,1400000US12005001800,532,120,13,389,10,0,0,0,0,0
12005001800,1400000US12005001800,558,120,13,415,10,0,0,0,0,0
12005001900,1400000US12005001900,1899,409,0,1478,12,0,0,0,0,0
12005001900,1400000US12005001900,1805,391,0,1402,12,0,0,0,0,0
12005001900,1400000US12005001900,1867,391,0,1464,12,0,0,0,0,0
12005001900,1400000US12005001900,1787,391,0,1384,12,0,0,0,0,0
12005001900,1400000US12005001900,1812,391,0,1409,12,0,0,0,0,0
12005002000,1400000US12005002000,1007,107,10,865,0,0,0,0,15,10
12005002000,1400000US12005002000,921,107,10,779,0,0,0,0,15,10
12005002000,1400000US12005002000,946,107,10,804,0,0,0,0,15,10
12005002000,1400000US12005002000,921,107,10,779,0,0,0,0,15,10
12005002000,1400000US12005002000,946,107,10,804,0,0,0,0,15,10
12005002200,1400000US12005002200,1975,412,0,1526,0,0,0,0,0,37
12005002200,1400000US12005002200,1641,361,0,1266,0,0,0,0,0,14
12005002200,1400000US12005002200,1664,384,0,1266,0,0,0,0,0,14
12005002200,1400000US12005002200,301,28,0,250,0,0,0,0,0,23
12005002200,1400000US12005002200,318,45,0,250,0,0,0,0,0,23
12005002200,1400000US12005002200,1461,330,0,1117,0,0,0,0,0,14
12005002200,1400000US12005002200,1484,353,0,1117,0,0,0,0,0,14
12005002200,1400000US12005002200,301,28,0,250,0,0,0,0,0,23
12005002200,1400000US12005002200,318,45,0,250,0,0,0,0,0,23
12005002300,1400000US12005002300,1771,328,24,1390,0,0,0,0,0,29
12005002300,1400000US12005002300,1601,320,8,1255,0,0,0,0,0,18
12005002300,1400000US12005002300,1620,328,8,1255,0,0,0,0,0,29
12005002300,1400000US12005002300,1532,307,8,1199,0,0,0,0,0,18
12005002300,1400000US12005002300,1551,315,8,1199,0,0,0,0,0,29
12005002400,1400000US12005002400,1901,400,23,1454,0,0,24,0,0,0
12005002400,1400000US12005002400,1525,298,23,1180,0,0,24,0,0,0
12005002400,1400000US12005002400,1576,305,23,1224,0,0,24,0,0,0
12005002400,1400000US12005002400,1492,280,23,1165,0,0,24,0,0,0
12005002400,1400000US12005002400,1535,287,23,1201,0,0,24,0,0,0
12005002500,1400000US12005002500,1179,31,46,1102,0,0,0,0,0,0
12005002500,1400000US12005002500,1097,31,46,1020,0,0,0,0,0,0
12005002500,1400000US12005002500,1097,31,46,1020,0,0,0,0,0,0
12005002500,1400000US12005002500,1097,31,46,1020,0,0,0,0,0,0
12005002500,1400000US12005002500,1097,31,46,1020,0,0,0,0,0,0
12005002601,1400000US12005002601,856,96,26,734,0,0,0,0,0,0
12005002601,1400000US12005002601,823,96,14,713,0,0,0,0,0,0
12005002601,1400000US12005002601,836,96,14,726,0,0,0,0,0,0
12005002601,1400000US12005002601,783,96,0,687,0,0,0,0,0,0
12005002601,1400000US12005002601,783,96,0,687,0,0,0,0,0,0
12005002603,1400000US12005002603,728,75,0,653,0,0,0,0,0,0
12005002603,1400000US12005002603,712,59,0,653,0,0,0,0,0,0
12005002603,1400000US12005002603,712,59,0,653,0,0,0,0,0,0
12005002603,1400000US12005002603,712,59,0,653,0,0,0,0,0,0
12005002603,1400000US12005002603,712,59,0,653,0,0,0,0,0,0
12005002604,1400000US12005002604,2919,397,7,2507,0,0,8,0,0,0
12005002604,1400000US12005002604,2662,380,0,2274,0,0,8,0,0,0
12005002604,1400000US12005002604,2700,389,0,2303,0,0,8,0,0,0
12005002604,1400000US12005002604,2474,380,0,2086,0,0,8,0,0,0
12005002604,1400000US12005002604,2512,389,0,2115,0,0,8,0,0,0
12005002604,1400000US12005002604,581,75,0,498,0,0,8,0,0,0
12005002604,1400000US12005002604,428,98,0,322,0,0,8,0,0,0
12005002604,1400000US12005002604,256,52,0,204,0,0,0,0,0,0
12005002605,1400000US12005002605,947,14,0,933,0,0,0,0,0,0
12005002605,1400000US12005002605,947,14,0,933,0,0,0,0,0,0
12005002605,1400000US12005002605,947,14,0,933,0,0,0,0,0,0
12005002605,1400000US12005002605,930,14,0,916,0,0,0,0,0,0
12005002605,1400000US12005002605,930,14,0,916,0,0,0,0,0,0
12005002606,1400000US12005002606,1043,39,0,1004,0,0,0,0,0,0
12005002606,1400000US12005002606,1009,18,0,991,0,0,0,0,0,0
12005002606,1400000US12005002606,1009,18,0,991,0,0,0,0,0,0
12005002606,1400000US12005002606,959,18,0,941,0,0,0,0,0,0
12005002606,1400000US12005002606,959,18,0,941,0,0,0,0,0,0
12005002607,1400000US12005002607,602,9,0,593,0,0,0,0,0,0
12005002607,1400000US12005002607,593,0,0,593,0,0,0,0,0,0
12005002607,1400000US12005002607,602,9,0,593,0,0,0,0,0,0
12005002607,1400000US12005002607,581,0,0,581,0,0,0,0,0,0
12005002607,1400000US12005002607,590,9,0,581,0,0,0,0,0,0
12005002608,1400000US12005002608,989,89,0,900,0,0,0,0,0,0
12005002608,1400000US12005002608,978,89,0,889,0,0,0,0,0,0
12005002608,1400000US12005002608,978,89,0,889,0,0,0,0,0,0
12005002608,1400000US12005002608,978,89,0,889,0,0,0,0,0,0
12005002608,1400000US12005002608,978,89,0,889,0,0,0,0,0,0
12005002701,1400000US12005002701,1726,25,28,1673,0,0,0,0,0,0
12005002701,1400000US12005002701,1592,25,28,1539,0,0,0,0,0,0
12005002701,1400000US12005002701,1592,25,28,1539,0,0,0,0,0,0
12005002701,1400000US12005002701,1545,25,28,1492,0,0,0,0,0,0
12005002701,1400000US12005002701,1545,25,28,1492,0,0,0,0,0,0
12005002702,1400000US12005002702,1309,65,32,1198,0,0,14,0,0,0
12005002702,1400000US12005002702,1260,65,32,1149,0,0,14,0,0,0
12005002702,1400000US12005002702,1260,65,32,1149,0,0,14,0,0,0
12005002702,1400000US12005002702,1247,65,32,1136,0,0,14,0,0,0
12005002702,1400000US12005002702,1247,65,32,1136,0,0,14,0,0,0
12005002703,1400000US12005002703,1238,35,0,1203,0,0,0,0,0,0
12005002703,1400000US12005002703,1188,35,0,1153,0,0,0,0,0,0
12005002703,1400000US12005002703,1188,35,0,1153,0,0,0,0,0,0
12005002703,1400000US12005002703,1115,35,0,1080,0,0,0,0,0,0
12005002703,1400000US12005002703,1115,35,0,1080,0,0,0,0,0,0
12005002704,1400000US12005002704,2443,341,25,2056,0,0,0,0,0,21
12005002704,1400000US12005002704,2330,326,25,1958,0,0,0,0,0,21
12005002704,1400000US12005002704,2336,332,25,1958,0,0,0,0,0,21
12005002704,1400000US12005002704,2260,326,25,1888,0,0,0,0,0,21
12005002704,1400000US12005002704,2266,332,25,1888,0,0,0,0,0,21
12005002704,1400000US12005002704,384,84,0,300,0,0,0,0,0,0
12005002704,1400000US12005002704,635,76,15,544,0,0,0,0,0,0
12005002704,1400000US12005002704,340,34,0,306,0,0,0,0,0,0
12005002705,1400000US12005002705,1010,228,0,782,0,0,0,0,0,0
12005002705,1400000US12005002705,1010,228,0,782,0,0,0,0,0,0
12005002705,1400000US12005002705,1010,228,0,782,0,0,0,0,0,0
12005002705,1400000US12005002705,975,207,0,768,0,0,0,0,0,0
12005002705,1400000US12005002705,975,207,0,768,0,0,0,0,0,0
12007000100,1400000US12007000100,1932,332,162,1347,36,0,43,0,0,12
12007000100,1400000US12007000100,1130,112,135,814,14,0,43,0,0,12
12007000100,1400000US12007000100,1149,112,135,833,14,0,43,0,0,12
12007000100,1400000US12007000100,756,220,27,487,22,0,0,0,0,0
12007000100,1400000US12007000100,775,220,27,506,22,0,0,0,0,0
12007000100,1400000US12007000100,1094,112,135,778,14,0,43,0,0,12
12007000100,1400000US12007000100,1113,112,135,797,14,0,43,0,0,12
12007000100,1400000US12007000100,756,220,27,487,22,0,0,0,0,0
12007000100,1400000US12007000100,775,220,27,506,22,0,0,0,0,0
12007000200,1400000US12007000200,2302,119,153,1959,53,0,18,0,0,0
12007000200,1400000US12007000200,2081,108,91,1811,53,0,18,0,0,0
12007000200,1400000US12007000200,2081,108,91,1811,53,0,18,0,0,0
12007000200,1400000US12007000200,191,11,51,129,0,0,0,0,0,0
12007000200,1400000US12007000200,191,11,51,129,0,0,0,0,0,0
12007000200,1400000US12007000200,2067,108,91,1797,53,0,18,0,0,0
12007000200,1400000US12007000200,2067,108,91,1797,53,0,18,0,0,0
12007000200,1400000US12007000200,191,11,51,129,0,0,0,0,0,0
12007000200,1400000US12007000200,191,11,51,129,0,0,0,0,0,0
12007000200,1400000US12007000200,378,15,44,319,0,0,0,0,0,0
12007000300,1400000US12007000300,2989,84,132,2705,51,0,7,0,0,10
12007000300,1400000US12007000300,2699,84,122,2442,34,0,7,0,0,10
12007000300,1400000US12007000300,2774,84,122,2517,34,0,7,0,0,10
12007000300,1400000US12007000300,2609,84,122,2362,34,0,7,0,0,0
12007000300,1400000US12007000300,2684,84,122,2437,34,0,7,0,0,0
12007000300,1400000US12007000300,636,0,28,608,0,0,0,0,0,0
12007000300,1400000US12007000300,481,0,39,439,3,0,0,0,0,0
12007000300,1400000US12007000300,309,0,2,307,0,0,0,0,0,0
12007000300,1400000US12007000300,256,0,6,250,0,0,0,0,0,0
12007000400,1400000US12007000400,1708,0,152,1466,65,0,25,0,0,0
12007000400,1400000US12007000400,1425,0,123,1246,31,0,25,0,0,0
12007000400,1400000US12007000400,1426,0,123,1247,31,0,25,0,0,0
12007000400,1400000US12007000400,282,0,29,219,34,0,0,0,0,0
12007000400,1400000US12007000400,282,0,29,219,34,0,0,0,0,0
12007000400,1400000US12007000400,1419,0,123,1240,31,0,25,0,0,0
12007000400,1400000US12007000400,1420,0,123,1241,31,0,25,0,0,0
12007000400,1400000US12007000400,282,0,29,219,34,0,0,0,0,0
12007000400,1400000US12007000400,282,0,29,219,34,0,0,0,0,0
12007000400,1400000US12007000400,238,0,0,238,0,0,0,0,0,0
12007000400,1400000US12007000400,174,0,0,164,10,0,0,0,0,0
12007000400,1400000US12007000400,244,0,0,233,11,0,0,0,0,0
12007000400,1400000US12007000400,182,0,0,172,10,0,0,0,0,0
12009060101,1400000US12009060101,1525,11,45,1415,0,0,0,0,0,54
12009060101,1400000US12009060101,1212,11,45,1102,0,0,0,0,0,54
12009060101,1400000US12009060101,1228,11,45,1118,0,0,0,0,0,54
12009060101,1400000US12009060101,1212,11,45,1102,0,0,0,0,0,54
12009060101,1400000US12009060101,1228,11,45,1118,0,0,0,0,0,54
12009060102,1400000US12009060102,1387,0,74,1278,21,0,0,0,0,14
12009060102,1400000US12009060102,1376,0,74,1267,21,0,0,0,0,14
