Id2,Id,Estimate; Total:,Estimate; Total: - Less than 5 minutes,Estimate; Total: - 5 to 9 minutes,Estimate; Total: - 10 to 14 minutes,Estimate; Total: - 15 to 19 minutes,Estimate; Total: - 20 to 24 minutes,Estimate; Total: - 25 to 29 minutes,Estimate; Total: - 30 to 34 minutes,Estimate; Total: - 35 to 39 minutes,Estimate; Total: - 40 to 44 minutes,Estimate; Total: - 45 to 59 minutes,Estimate; Total: - 60 to 89 minutes,Estimate; Total: - 90 or more minutes
12001002208,1400000US12001002208,999,36,85,165,137,228,74,146,27,14,24,37,26
12001002208,1400000US12001002208,296,36,17,83,9,61,20,35,0,0,9,26,0
12001002209,1400000US12001002209,3537,53,101,210,647,813,247,797,180,110,249,116,14
12001002209,1400000US12001002209,2820,53,86,184,529,588,247,591,174,74,164,116,14
12001002209,1400000US12001002209,2865,53,86,184,529,627,247,591,180,74,164,116,14
12001002209,1400000US12001002209,405,0,3,0,105,90,0,148,0,27,32,0,0
12001002209,1400000US12001002209,418,0,3,0,105,103,0,148,0,27,32,0,0
12001002209,1400000US12001002209,2729,53,86,166,507,588,231,556,174,74,164,116,14
12001002209,1400000US12001002209,2751,53,86,166,507,610,231,556,174,74,164,116,14
12001002209,1400000US12001002209,405,0,3,0,105,90,0,148,0,27,32,0,0
12001002209,1400000US12001002209,418,0,3,0,105,103,0,148,0,27,32,0,0
12001002209,1400000US12001002209,468,0,19,47,122,84,29,116,19,0,28,0,4
12001002209,1400000US12001002209,521,9,35,47,93,92,33,198,0,14,0,0,0
12001002209,1400000US12001002209,288,9,0,0,131,60,40,8,0,0,36,0,4
12001002210,1400000US12001002210,2075,99,148,116,130,296,143,506,60,254,235,63,25
12001002210,1400000US12001002210,1730,93,137,112,118,201,126,439,53,233,143,50,25
12001002210,1400000US12001002210,1790,99,137,112,124,215,126,439,53,233,177,50,25
12001002210,1400000US12001002210,285,0,11,4,6,81,17,67,7,21,58,13,0
12001002210,1400000US12001002210,285,0,11,4,6,81,17,67,7,21,58,13,0
12001002210,1400000US12001002210,1519,93,133,80,94,201,126,312,53,233,119,50,25
12001002210,1400000US12001002210,1579,99,133,80,100,215,126,312,53,233,153,50,25
12001002210,1400000US12001002210,285,0,11,4,6,81,17,67,7,21,58,13,0
12001002210,1400000US12001002210,285,0,11,4,6,81,17,67,7,21,58,13,0
12001002217,1400000US12001002217,2992,63,256,597,619,536,167,372,33,108,90,98,53
12001002217,1400000US12001002217,1892,35,219,392,514,227,80,204,33,39,54,83,12
12001002217,1400000US12001002217,1912,35,219,392,514,227,80,204,33,39,74,83,12
12001002217,1400000US12001002217,891,28,37,133,36,283,87,146,0,69,16,15,41
12001002217,1400000US12001002217,911,28,37,133,36,283,87,146,0,69,36,15,41
12001002217,1400000US12001002217,1789,35,219,360,502,196,80,204,33,39,26,83,12
12001002217,1400000US12001002217,1809,35,219,360,502,196,80,204,33,39,46,83,12
12001002217,1400000US12001002217,828,28,37,133,36,283,87,146,0,47,16,15,0
12001002217,1400000US12001002217,848,28,37,133,36,283,87,146,0,47,36,15,0
12001002218,1400000US12001002218,1350,0,151,244,324,176,60,221,0,30,36,43,65
12001002218,1400000US12001002218,829,0,120,108,198,71,42,221,0,0,36,33,0
12001002218,1400000US12001002218,846,0,120,108,215,71,42,221,0,0,36,33,0
12001002218,1400000US12001002218,445,0,20,136,91,105,18,0,0,0,0,10,65
12001002218,1400000US12001002218,692,0,120,22,147,71,42,221,0,0,36,33,0
12001002219,1400000US12001002219,2845,0,316,646,664,459,51,281,45,101,183,84,15
12001002219,1400000US12001002219,2120,0,215,531,451,382,51,137,35,51,168,84,15
12001002219,1400000US12001002219,2145,0,215,531,451,382,51,137,45,51,183,84,15
12001002219,1400000US12001002219,634,0,101,105,198,71,0,109,0,50,0,0,0
12001002219,1400000US12001002219,649,0,101,105,198,71,0,109,0,50,15,0,0
12001002219,1400000US12001002219,2065,0,215,531,396,382,51,137,35,51,168,84,15
12001002219,1400000US12001002219,2085,0,215,531,396,382,51,137,45,51,178,84,15
12001002219,1400000US12001002219,634,0,101,105,198,71,0,109,0,50,0,0,0
12001002219,1400000US12001002219,644,0,101,105,198,71,0,109,0,50,10,0,0
12001002220,1400000US12001002220,676,0,40,41,103,160,22,188,0,0,61,61,0
12001002220,1400000US12001002220,507,0,0,41,103,160,0,92,0,0,50,61,0
12001002220,1400000US12001002220,518,0,0,41,103,160,0,92,0,0,61,61,0
12001002220,1400000US12001002220,490,0,0,41,86,160,0,92,0,0,50,61,0
12001002220,1400000US12001002220,501,0,0,41,86,160,0,92,0,0,61,61,0
12001110800,1400000US12001110800,585,45,46,130,192,88,0,31,0,0,21,24,8
12001110800,1400000US12001110800,522,34,38,107,192,88,0,10,0,0,21,24,8
12001110800,1400000US12001110800,534,34,38,119,192,88,0,10,0,0,21,24,8
12001110800,1400000US12001110800,423,0,38,107,159,67,0,10,0,0,10,24,8
12001110800,1400000US12001110800,423,0,38,107,159,67,0,10,0,0,10,24,8
12003040101,1400000US12003040101,2729,170,414,388,209,198,15,321,86,68,727,115,18
12003040101,1400000US12003040101,2388,170,358,359,123,144,15,260,86,68,690,115,0
12003040101,1400000US12003040101,2443,170,358,359,123,144,15,260,86,68,727,115,18
12003040101,1400000US12003040101,2342,170,350,344,123,144,15,260,86,68,667,115,0
12003040101,1400000US12003040101,2397,170,350,344,123,144,15,260,86,68,704,115,18
12003040101,1400000US12003040101,467,28,116,78,0,0,0,42,23,14,156,10,0
12003040101,1400000US12003040101,333,0,42,64,18,21,0,58,45,25,60,0,0
12003040102,1400000US12003040102,2809,62,605,322,151,55,365,475,84,176,251,141,122
12003040102,1400000US12003040102,2193,62,479,208,108,24,295,289,84,130,251,141,122
12003040102,1400000US12003040102,2231,62,479,235,108,24,295,300,84,130,251,141,122
12003040102,1400000US12003040102,578,0,126,87,43,31,70,175,0,46,0,0,0
12003040102,1400000US12003040102,578,0,126,87,43,31,70,175,0,46,0,0,0
12003040102,1400000US12003040102,2142,62,479,157,108,24,295,289,84,130,251,141,122
12003040102,1400000US12003040102,2180,62,479,184,108,24,295,300,84,130,251,141,122
12003040102,1400000US12003040102,578,0,126,87,43,31,70,175,0,46,0,0,0
12003040102,1400000US12003040102,578,0,126,87,43,31,70,175,0,46,0,0,0
12003040102,1400000US12003040102,489,0,77,53,3,24,149,117,0,7,0,0,59
12003040102,1400000US12003040102,472,0,186,47,33,24,0,8,3,0,82,0,89
12003040201,1400000US12003040201,2231,0,0,165,129,290,137,382,33,202,484,374,35
12003040201,1400000US12003040201,1975,0,0,129,70,290,107,329,33,202,455,325,35
12003040201,1400000US12003040201,1975,0,0,129,70,290,107,329,33,202,455,325,35
12003040201,1400000US12003040201,226,0,0,36,59,0,0,53,0,0,29,49,0
12003040201,1400000US12003040201,226,0,0,36,59,0,0,53,0,0,29,49,0
12003040201,1400000US12003040201,1975,0,0,129,70,290,107,329,33,202,455,325,35
12003040201,1400000US12003040201,1975,0,0,129,70,290,107,329,33,202,455,325,35
12003040201,1400000US12003040201,226,0,0,36,59,0,0,53,0,0,29,49,0
12003040201,1400000US12003040201,226,0,0,36,59,0,0,53,0,0,29,49,0
12003040201,1400000US12003040201,339,0,0,0,0,74,0,48,16,94,81,19,7
12003040201,1400000US12003040201,309,0,0,0,28,60,44,13,0,0,122,42,0
12003040202,1400000US12003040202,2419,45,221,240,372,108,24,390,161,82,473,179,124
12003040202,1400000US12003040202,2388,45,221,240,372,108,24,390,155,57,473,179,124
12003040202,1400000US12003040202,2388,45,221,240,372,108,24,390,155,57,473,179,124
12003040202,1400000US12003040202,2377,45,221,233,372,104,24,390,155,57,473,179,124
12003040202,1400000US12003040202,2377,45,221,233,372,104,24,390,155,57,473,179,124
12003040202,1400000US12003040202,398,0,35,49,82,70,0,48,5,16,44,31,18
12003040202,1400000US12003040202,465,12,20,48,70,90,6,0,5,28,111,49,26
12005000201,1400000US12005000201,1665,30,28,41,256,142,161,409,181,154,224,39,0
12005000201,1400000US12005000201,1583,30,28,41,256,142,161,365,157,140,224,39,0
12005000201,1400000US12005000201,1636,30,28,41,256,142,161,394,181,140,224,39,0
12005000201,1400000US12005000201,1563,30,28,41,256,142,161,365,157,140,204,39,0
12005000201,1400000US12005000201,1616,30,28,41,256,142,161,394,181,140,204,39,0
12005000202,1400000US12005000202,2236,160,226,148,275,353,73,601,102,87,137,13,61
12005000202,1400000US12005000202,2150,111,226,148,275,353,73,564,102,87,137,13,61
12005000202,1400000US12005000202,2150,111,226,148,275,353,73,564,102,87,137,13,61
12005000202,1400000US12005000202,2089,111,226,135,275,305,73,564,102,87,137,13,61
12005000202,1400000US12005000202,2089,111,226,135,275,305,73,564,102,87,137,13,61
12005000202,1400000US12005000202,324,0,27,61,68,65,30,39,0,0,14,0,20
12005000300,1400000US12005000300,3126,30,86,129,196,341,354,603,257,235,467,281,147
12005000300,1400000US12005000300,3093,30,86,129,196,341,354,595,249,235,450,281,147
12005000300,1400000US12005000300,3110,30,86,129,196,341,354,595,249,235,467,281,147
12005000300,1400000US12005000300,3027,30,86,129,196,341,354,595,183,235,450,281,147
12005000300,1400000US12005000300,3027,30,86,129,196,341,354,595,183,235,450,281,147
12005000300,1400000US12005000300,468,13,0,5,18,79,76,61,14,51,56,87,8
12005000300,1400000US12005000300,587,17,3,83,13,13,100,69,23,48,152,66,0
12005000300,1400000US12005000300,794,0,71,27,77,97,0,153,58,108,73,13,117
12005000400,1400000US12005000400,3407,79,104,261,482,742,305,698,155,92,311,118,60
12005000400,1400000US12005000400,3091,79,94,235,428,600,277,669,155,65,311,118,60
12005000400,1400000US12005000400,3236,79,94,261,428,692,277,669,155,92,311,118,60
12005000400,1400000US12005000400,3091,79,94,235,428,600,277,669,155,65,311,118,60
12005000400,1400000US12005000400,3225,79,94,261,428,681,277,669,155,92,311,118,60
12005000400,1400000US12005000400,485,38,30,46,77,83,0,154,0,27,0,30,0
12005000400,1400000US12005000400,316,0,11,48,23,122,0,41,0,0,53,0,18
12005000400,1400000US12005000400,491,20,0,32,103,136,58,94,0,0,48,0,0
12005000400,1400000US12005000400,511,0,41,25,102,54,0,142,70,0,32,45,0
12005000500,1400000US12005000500,2242,50,132,116,294,665,155,323,83,103,212,38,71
12005000500,1400000US12005000500,1999,50,132,73,259,585,146,286,83,103,177,38,67
12005000500,1400000US12005000500,1999,50,132,73,259,585,146,286,83,103,177,38,67
12005000500,1400000US12005000500,1919,50,132,73,259,585,146,273,83,103,110,38,67
12005000500,1400000US12005000500,1919,50,132,73,259,585,146,273,83,103,110,38,67
12005000500,1400000US12005000500,299,12,46,0,15,76,10,64,55,0,21,0,0
12005000500,1400000US12005000500,486,0,6,13,37,96,28,113,64,39,24,21,45
12005000600,1400000US12005000600,522,68,86,20,92,106,19,61,0,9,36,6,19
12005000600,1400000US12005000600,499,68,78,20,92,106,19,46,0,9,36,6,19
12005000600,1400000US12005000600,499,68,78,20,92,106,19,46,0,9,36,6,19
12005000600,1400000US12005000600,486,68,78,20,92,101,19,46,0,9,28,6,19
12005000600,1400000US12005000600,486,68,78,20,92,101,19,46,0,9,28,6,19
12005000700,1400000US12005000700,2374,127,669,1009,285,113,75,96,0,0,0,0,0
12005000700,1400000US12005000700,1666,127,497,638,198,89,46,71,0,0,0,0,0
12005000700,1400000US12005000700,1732,127,497,665,207,113,52,71,0,0,0,0,0
12005000700,1400000US12005000700,1564,127,438,615,190,83,46,65,0,0,0,0,0
12005000700,1400000US12005000700,1603,127,438,615,199,107,52,65,0,0,0,0,0
12005000803,1400000US12005000803,1919,34,383,173,433,424,44,214,25,0,170,19,0
12005000803,1400000US12005000803,1272,34,186,96,297,306,20,192,0,0,122,19,0
12005000803,1400000US12005000803,1381,34,186,106,339,363,20,192,0,0,122,19,0
12005000803,1400000US12005000803,1258,34,186,96,297,306,20,178,0,0,122,19,0
12005000803,1400000US12005000803,1367,34,186,106,339,363,20,178,0,0,122,19,0
12005000804,1400000US12005000804,1586,11,50,56,448,507,92,358,10,0,41,0,13
12005000804,1400000US12005000804,1370,0,50,56,417,417,92,274,10,0,41,0,13
12005000804,1400000US12005000804,1429,0,50,56,448,445,92,274,10,0,41,0,13
12005000804,1400000US12005000804,1347,0,50,56,405,406,92,274,10,0,41,0,13
12005000804,1400000US12005000804,1394,0,50,56,436,422,92,274,10,0,41,0,13
12005000805,1400000US12005000805,2456,109,339,384,517,363,87,247,82,55,145,19,109
12005000805,1400000US12005000805,1907,109,295,323,352,334,84,170,82,37,34,19,68
12005000805,1400000US12005000805,2007,109,295,363,352,334,84,230,82,37,34,19,68
12005000805,1400000US12005000805,1894,109,295,323,352,334,84,170,82,37,34,19,55
12005000805,1400000US12005000805,1954,109,295,323,352,334,84,230,82,37,34,19,55
12005000806,1400000US12005000806,1586,0,97,175,548,313,32,268,22,86,20,25,0
12005000806,1400000US12005000806,1238,0,81,117,404,279,19,205,14,74,20,25,0
12005000806,1400000US12005000806,1250,0,81,129,404,279,19,205,14,74,20,25,0
12005000806,1400000US12005000806,1221,0,64,117,404,279,19,205,14,74,20,25,0
12005000806,1400000US12005000806,1233,0,64,129,404,279,19,205,14,74,20,25,0
12005000900,1400000US12005000900,2099,20,237,406,475,433,48,265,10,19,31,97,58
12005000900,1400000US12005000900,1586,20,165,315,324,350,48,201,10,19,13,75,46
12005000900,1400000US12005000900,1654,20,165,315,332,370,48,241,10,19,13,75,46
12005000900,1400000US12005000900,1586,20,165,315,324,350,48,201,10,19,13,75,46
12005000900,1400000US12005000900,1654,20,165,315,332,370,48,241,10,19,13,75,46
12005001000,1400000US12005001000,909,14,94,166,157,54,15,201,41,0,74,93,0
12005001000,1400000US12005001000,575,0,61,124,91,43,0,146,0,0,48,62,0
12005001000,1400000US12005001000,599,0,85,124,91,43,0,146,0,0,48,62,0
12005001000,1400000US12005001000,310,14,9,42,66,11,15,55,41,0,26,31,0
12005001000,1400000US12005001000,310,14,9,42,66,11,15,55,41,0,26,31,0
12005001000,1400000US12005001000,575,0,61,124,91,43,0,146,0,0,48,62,0
12005001000,1400000US12005001000,599,0,85,124,91,43,0,146,0,0,48,62,0
12005001000,1400000US12005001000,310,14,9,42,66,11,15,55,41,0,26,31,0
12005001000,1400000US12005001000,310,14,9,42,66,11,15,55,41,0,26,31,0
12005001100,1400000US12005001100,2058,51,259,337,643,301,45,93,52,27,224,8,18
12005001100,1400000US12005001100,1290,41,154,237,341,219,45,72,52,0,111,0,18
12005001100,1400000US12005001100,1300,41,154,237,351,219,45,72,52,0,111,0,18
12005001100,1400000US12005001100,1211,41,154,237,341,167,45,72,52,0,84,0,18
12005001100,1400000US12005001100,1211,41,154,237,341,167,45,72,52,0,84,0,18
12005001200,1400000US12005001200,1211,125,70,404,182,240,0,86,0,37,55,12,0
12005001200,1400000US12005001200,1037,109,70,348,182,155,0,69,0,37,55,12,0
12005001200,1400000US12005001200,1037,109,70,348,182,155,0,69,0,37,55,12,0
12005001200,1400000US12005001200,903,109,70,214,182,155,0,69,0,37,55,12,0
12005001200,1400000US12005001200,903,109,70,214,182,155,0,69,0,37,55,12,0
12005001301,1400000US12005001301,2276,154,204,336,438,441,192,304,24,19,40,79,45
12005001301,1400000US12005001301,1966,74,188,284,352,428,182,270,24,0,40,79,45
12005001301,1400000US12005001301,2003,74,188,284,370,428,182,270,24,19,40,79,45
12005001301,1400000US12005001301,1922,74,188,276,343,416,167,270,24,0,40,79,45
12005001301,1400000US12005001301,1948,74,188,276,350,416,167,270,24,19,40,79,45
12005001302,1400000US12005001302,3291,145,352,752,651,466,24,506,61,160,30,111,33
12005001302,1400000US12005001302,2898,145,352,727,602,338,24,438,30,144,30,35,33
12005001302,1400000US12005001302,2954,145,352,742,602,379,24,438,30,144,30,35,33
12005001302,1400000US12005001302,2662,145,352,614,534,322,24,399,30,144,30,35,33
12005001302,1400000US12005001302,2718,145,352,629,534,363,24,399,30,144,30,35,33
12005001302,1400000US12005001302,275,0,0,64,81,8,0,48,0,74,0,0,0
12005001302,1400000US12005001302,389,0,12,61,137,70,8,26,0,35,10,12,18
12005001302,1400000US12005001302,428,14,76,109,66,29,6,116,0,0,0,12,0
12005001402,1400000US12005001402,3050,47,108,373,867,504,265,566,71,84,58,42,65
12005001402,1400000US12005001402,2574,33,108,332,656,448,209,516,64,84,48,42,34
12005001402,1400000US12005001402,2592,33,108,332,656,448,209,527,71,84,48,42,34
12005001402,1400000US12005001402,2504,33,108,303,642,448,209,516,37,84,48,42,34
12005001402,1400000US12005001402,2522,33,108,303,642,448,209,527,44,84,48,42,34
12005001402,1400000US12005001402,417,15,0,61,139,38,73,80,0,0,11,0,0
12005001402,1400000US12005001402,497,0,32,54,41,85,31,186,18,50,0,0,0
12005001402,1400000US12005001402,484,0,28,51,133,87,22,124,0,0,5,0,34
12005001403,1400000US12005001403,1003,0,59,207,366,219,10,74,13,16,30,9,0
12005001403,1400000US12005001403,907,0,59,185,292,219,10,74,13,16,30,9,0
12005001403,1400000US12005001403,964,0,59,185,349,219,10,74,13,16,30,9,0
12005001403,1400000US12005001403,894,0,59,185,279,219,10,74,13,16,30,9,0
12005001403,1400000US12005001403,951,0,59,185,336,219,10,74,13,16,30,9,0
12005001404,1400000US12005001404,3343,33,323,873,854,565,103,347,101,0,61,60,23
12005001404,1400000US12005001404,2985,13,316,776,761,532,103,278,75,0,61,60,10
12005001404,1400000US12005001404,3070,33,323,791,761,559,103,285,84,0,61,60,10
12005001404,1400000US12005001404,2926,13,316,776,761,506,103,256,75,0,50,60,10
12005001404,1400000US12005001404,3002,33,323,791,761,533,103,263,75,0,50,60,10
12005001404,1400000US12005001404,490,0,0,157,99,122,0,33,44,0,19,16,0
12005001404,1400000US12005001404,678,0,95,211,149,134,12,59,0,0,0,18,0
12005001501,1400000US12005001501,2193,76,233,445,485,371,62,244,73,54,89,42,19
12005001501,1400000US12005001501,1923,76,233,409,429,336,62,222,73,0,22,42,19
12005001501,1400000US12005001501,1992,76,233,438,447,336,62,244,73,0,22,42,19
12005001501,1400000US12005001501,1912,76,233,409,429,325,62,222,73,0,22,42,19
12005001501,1400000US12005001501,1981,76,233,438,447,325,62,244,73,0,22,42,19
12005001501,1400000US12005001501,283,0,44,79,45,68,10,12,9,0,16,0,0
12005001501,1400000US12005001501,402,0,39,33,131,101,0,74,8,0,16,0,0
12005001502,1400000US12005001502,2807,76,414,882,553,236,159,189,42,221,24,0,11
12005001502,1400000US12005001502,2441,76,324,808,487,221,85,155,29,221,24,0,11
12005001502,1400000US12005001502,2441,76,324,808,487,221,85,155,29,221,24,0,11
12005001502,1400000US12005001502,2295,76,309,724,449,221,85,155,29,212,24,0,11
12005001502,1400000US12005001502,2295,76,309,724,449,221,85,155,29,212,24,0,11
12005001502,1400000US12005001502,288,15,61,85,47,12,21,0,0,23,24,0,0
12005001502,1400000US12005001502,459,16,17,122,206,0,0,18,13,67,0,0,0
12005001600,1400000US12005001600,1041,120,228,157,231,194,0,73,0,8,10,12,8
12005001600,1400000US12005001600,277,90,101,10,23,22,0,31,0,0,0,0,0
12005001600,1400000US12005001600,277,90,101,10,23,22,0,31,0,0,0,0,0
12005001600,1400000US12005001600,718,30,127,147,195,166,0,15,0,8,10,12,8
12005001600,1400000US12005001600,718,30,127,147,195,166,0,15,0,8,10,12,8
12005001600,1400000US12005001600,277,90,101,10,23,22,0,31,0,0,0,0,0
12005001600,1400000US12005001600,277,90,101,10,23,22,0,31,0,0,0,0,0
12005001600,1400000US12005001600,699,30,127,147,195,147,0,15,0,8,10,12,8
12005001600,1400000US12005001600,699,30,127,147,195,147,0,15,0,8,10,12,8
12005001700,1400000US12005001700,1392,0,242,277,311,190,76,63,30,65,63,50,25
12005001700,1400000US12005001700,641,0,108,92,161,91,56,48,30,21,9,0,25
12005001700,1400000US12005001700,665,0,108,92,161,91,56,48,30,21,33,0,25
12005001700,1400000US12005001700,654,0,134,164,150,91,20,15,0,0,30,50,0
12005001700,1400000US12005001700,678,0,134,164,150,91,20,15,0,0,54,50,0
12005001700,1400000US12005001700,574,0,92,92,124,91,56,34,30,21,9,0,25
12005001700,1400000US12005001700,598,0,92,92,124,91,56,34,30,21,33,0,25
12005001700,1400000US12005001700,654,0,134,164,150,91,20,15,0,0,30,50,0
12005001700,1400000US12005001700,678,0,134,164,150,91,20,15,0,0,54,50,0
12005001800,1400000US12005001800,601,20,114,91,117,63,81,33,0,9,7,46,20
12005001800,1400000US12005001800,425,20,89,29,78,63,73,13,0,9,7,36,8
12005001800,1400000US12005001800,465,20,98,29,101,63,81,13,0,9,7,36,8
12005001800,1400000US12005001800,425,20,89,29,78,63,73,13,0,9,7,36,8
12005001800,1400000US12005001800,465,20,98,29,101,63,81,13,0,9,7,36,8
12005001900,1400000US12005001900,1854,58,337,411,533,269,47,54,12,12,21,62,38
12005001900,1400000US12005001900,1794,58,337,393,524,257,37,54,12,12,21,62,27
12005001900,1400000US12005001900,1812,58,337,411,524,257,37,54,12,12,21,62,27
12005001900,1400000US12005001900,1776,58,337,393,506,257,37,54,12,12,21,62,27
12005001900,1400000US12005001900,1776,58,337,393,506,257,37,54,12,12,21,62,27
12005002000,1400000US12005002000,736,10,130,201,106,35,78,147,0,0,29,0,0
