Id2,Id,Estimate; Total:,Estimate; Total: - Complete kitchen facilities,Estimate; Total: - Lacking complete kitchen facilities
12005002701,1400000US12005002701,1592,1592,0
12005002701,1400000US12005002701,1545,1545,0
12005002701,1400000US12005002701,1545,1545,0
12005002702,1400000US12005002702,1309,1284,25
12005002702,1400000US12005002702,1260,1235,25
12005002702,1400000US12005002702,1260,1235,25
12005002702,1400000US12005002702,1247,1222,25
12005002702,1400000US12005002702,1247,1222,25
12005002703,1400000US12005002703,1238,1225,13
12005002703,1400000US12005002703,1188,1175,13
12005002703,1400000US12005002703,1188,1175,13
12005002703,1400000US12005002703,1115,1102,13
12005002703,1400000US12005002703,1115,1102,13
12005002704,1400000US12005002704,2443,2432,11
12005002704,1400000US12005002704,2330,2319,11
12005002704,1400000US12005002704,2336,2325,11
12005002704,1400000US12005002704,2260,2249,11
12005002704,1400000US12005002704,2266,2255,11
12005002704,1400000US12005002704,384,384,0
12005002704,1400000US12005002704,635,635,0
12005002704,1400000US12005002704,340,340,0
12005002705,1400000US12005002705,1010,1010,0
12005002705,1400000US12005002705,1010,1010,0
12005002705,1400000US12005002705,1010,1010,0
12005002705,1400000US12005002705,975,975,0
12005002705,1400000US12005002705,975,975,0
12007000100,1400000US12007000100,1932,1911,21
12007000100,1400000US12007000100,1130,1130,0
12007000100,1400000US12007000100,1149,1149,0
12007000100,1400000US12007000100,756,735,21
12007000100,1400000US12007000100,775,754,21
12007000100,1400000US12007000100,1094,1094,0
12007000100,1400000US12007000100,1113,1113,0
12007000100,1400000US12007000100,756,735,21
12007000100,1400000US12007000100,775,754,21
12007000200,1400000US12007000200,2302,2285,17
12007000200,1400000US12007000200,2081,2064,17
12007000200,1400000US12007000200,2081,2064,17
12007000200,1400000US12007000200,191,191,0
12007000200,1400000US12007000200,191,191,0
12007000200,1400000US12007000200,2067,2050,17
12007000200,1400000US12007000200,2067,2050,17
12007000200,1400000US12007000200,191,191,0
12007000200,1400000US12007000200,191,191,0
12007000200,1400000US12007000200,378,378,0
12007000300,1400000US12007000300,2989,2989,0
12007000300,1400000US12007000300,2699,2699,0
12007000300,1400000US12007000300,2774,2774,0
12007000300,1400000US12007000300,2609,2609,0
12007000300,1400000US12007000300,2684,2684,0
12007000300,1400000US12007000300,636,636,0
12007000300,1400000US12007000300,481,481,0
12007000300,1400000US12007000300,309,309,0
12007000300,1400000US12007000300,256,256,0
12007000400,1400000US12007000400,1708,1708,0
12007000400,1400000US12007000400,1425,1425,0
12007000400,1400000US12007000400,1426,1426,0
12007000400,1400000US12007000400,282,282,0
12007000400,1400000US12007000400,282,282,0
12007000400,1400000US12007000400,1419,1419,0
12007000400,1400000US12007000400,1420,1420,0
12007000400,1400000US12007000400,282,282,0
12007000400,1400000US12007000400,282,282,0
12007000400,1400000US12007000400,238,238,0
12007000400,1400000US12007000400,174,174,0
12007000400,1400000US12007000400,244,244,0
12007000400,1400000US12007000400,182,182,0
12009060101,1400000US12009060101,1525,1513,12
12009060101,1400000US12009060101,1212,1200,12
12009060101,1400000US12009060101,1228,1216,12
12009060101,1400000US12009060101,1212,1200,12
12009060101,1400000US12009060101,1228,1216,12
12009060102,1400000US12009060102,1387,1387,0
12009060102,1400000US12009060102,1376,1376,0
12009060102,1400000US12009060102,1376,1376,0
12009060102,1400000US12009060102,1349,1349,0
12009060102,1400000US12009060102,1349,1349,0
12009060102,1400000US12009060102,325,325,0
12009060200,1400000US12009060200,2164,2164,0
12009060200,1400000US12009060200,2048,2048,0
12009060200,1400000US12009060200,2090,2090,0
12009060200,1400000US12009060200,2025,2025,0
12009060200,1400000US12009060200,2046,2046,0
12009060200,1400000US12009060200,496,496,0
12009060200,1400000US12009060200,546,546,0
12009060300,1400000US12009060300,1862,1862,0
12009060300,1400000US12009060300,1632,1632,0
12009060300,1400000US12009060300,1644,1644,0
12009060300,1400000US12009060300,1574,1574,0
12009060300,1400000US12009060300,1586,1586,0
12009060300,1400000US12009060300,342,342,0
12009060300,1400000US12009060300,279,279,0
12009060300,1400000US12009060300,318,318,0
12009060400,1400000US12009060400,1813,1773,40
12009060400,1400000US12009060400,1552,1512,40
12009060400,1400000US12009060400,1552,1512,40
12009060400,1400000US12009060400,1502,1462,40
12009060400,1400000US12009060400,1502,1462,40
12009060500,1400000US12009060500,2064,2049,15
12009060500,1400000US12009060500,1776,1776,0
12009060500,1400000US12009060500,1808,1808,0
12009060500,1400000US12009060500,1701,1701,0
12009060500,1400000US12009060500,1733,1733,0
12009060500,1400000US12009060500,288,288,0
12009060500,1400000US12009060500,374,374,0
12009060500,1400000US12009060500,292,292,0
12009060600,1400000US12009060600,2262,2242,20
12009060600,1400000US12009060600,1788,1768,20
12009060600,1400000US12009060600,1822,1802,20
12009060600,1400000US12009060600,416,416,0
12009060600,1400000US12009060600,416,416,0
12009060600,1400000US12009060600,1668,1648,20
12009060600,1400000US12009060600,1702,1682,20
12009060600,1400000US12009060600,416,416,0
12009060600,1400000US12009060600,416,416,0
12009060700,1400000US12009060700,1238,1238,0
12009060700,1400000US12009060700,546,546,0
12009060700,1400000US12009060700,556,556,0
12009060700,1400000US12009060700,646,646,0
12009060700,1400000US12009060700,669,669,0
12009060700,1400000US12009060700,501,501,0
12009060700,1400000US12009060700,501,501,0
12009060700,1400000US12009060700,640,640,0
12009060700,1400000US12009060700,663,663,0
12009061001,1400000US12009061001,1664,1664,0
12009061001,1400000US12009061001,1520,1520,0
12009061001,1400000US12009061001,1520,1520,0
12009061001,1400000US12009061001,1462,1462,0
12009061001,1400000US12009061001,1462,1462,0
12009061002,1400000US12009061002,1325,1307,18
12009061002,1400000US12009061002,1232,1232,0
12009061002,1400000US12009061002,1232,1232,0
12009061002,1400000US12009061002,1232,1232,0
12009061002,1400000US12009061002,1232,1232,0
12009061100,1400000US12009061100,2409,2409,0
12009061100,1400000US12009061100,2123,2123,0
12009061100,1400000US12009061100,2163,2163,0
12009061100,1400000US12009061100,2042,2042,0
12009061100,1400000US12009061100,2082,2082,0
12009061100,1400000US12009061100,313,313,0
12009061100,1400000US12009061100,429,429,0
12009061100,1400000US12009061100,371,371,0
12009061201,1400000US12009061201,2700,2700,0
12009061201,1400000US12009061201,2420,2420,0
12009061201,1400000US12009061201,2435,2435,0
12009061201,1400000US12009061201,2355,2355,0
12009061201,1400000US12009061201,2370,2370,0
12009061201,1400000US12009061201,613,613,0
12009061201,1400000US12009061201,484,484,0
12009061201,1400000US12009061201,490,490,0
12009061202,1400000US12009061202,1591,1575,16
12009061202,1400000US12009061202,1493,1477,16
12009061202,1400000US12009061202,1493,1477,16
12009061202,1400000US12009061202,1359,1343,16
12009061202,1400000US12009061202,1359,1343,16
12009062103,1400000US12009062103,3211,3211,0
12009062103,1400000US12009062103,2973,2973,0
12009062103,1400000US12009062103,2983,2983,0
12009062103,1400000US12009062103,2961,2961,0
12009062103,1400000US12009062103,2961,2961,0
12009062103,1400000US12009062103,438,438,0
12009062103,1400000US12009062103,672,672,0
12009062103,1400000US12009062103,360,360,0
12009062104,1400000US12009062104,2696,2696,0
12009062104,1400000US12009062104,2534,2534,0
12009062104,1400000US12009062104,2551,2551,0
12009062104,1400000US12009062104,2287,2287,0
12009062104,1400000US12009062104,2304,2304,0
12009062104,1400000US12009062104,299,299,0
12009062104,1400000US12009062104,407,407,0
12009062104,1400000US12009062104,486,486,0
12009062106,1400000US12009062106,1469,1469,0
12009062106,1400000US12009062106,1354,1354,0
12009062106,1400000US12009062106,1364,1364,0
12009062106,1400000US12009062106,1282,1282,0
12009062106,1400000US12009062106,1292,1292,0
12009062107,1400000US12009062107,1540,1522,18
12009062107,1400000US12009062107,1504,1486,18
12009062107,1400000US12009062107,1526,1508,18
12009062107,1400000US12009062107,1462,1444,18
12009062107,1400000US12009062107,1484,1466,18
12009062108,1400000US12009062108,2471,2460,11
12009062108,1400000US12009062108,2169,2158,11
12009062108,1400000US12009062108,2169,2158,11
12009062108,1400000US12009062108,2102,2091,11
12009062108,1400000US12009062108,2102,2091,11
12009062108,1400000US12009062108,208,208,0
12009062108,1400000US12009062108,297,297,0
12009062108,1400000US12009062108,297,297,0
12009062109,1400000US12009062109,1254,1229,25
12009062109,1400000US12009062109,1098,1098,0
12009062109,1400000US12009062109,1098,1098,0
12009062109,1400000US12009062109,81,81,0
12009062109,1400000US12009062109,81,81,0
12009062109,1400000US12009062109,1073,1073,0
12009062109,1400000US12009062109,1073,1073,0
12009062109,1400000US12009062109,81,81,0
12009062109,1400000US12009062109,81,81,0
12009062109,1400000US12009062109,236,236,0
12009062109,1400000US12009062109,290,290,0
12009062109,1400000US12009062109,111,111,0
12009062301,1400000US12009062301,1572,1572,0
12009062301,1400000US12009062301,805,805,0
12009062301,1400000US12009062301,805,805,0
12009062301,1400000US12009062301,696,696,0
12009062301,1400000US12009062301,696,696,0
12009062301,1400000US12009062301,751,751,0
12009062301,1400000US12009062301,751,751,0
12009062301,1400000US12009062301,696,696,0
12009062301,1400000US12009062301,696,696,0
12009062302,1400000US12009062302,1489,1446,43
12009062302,1400000US12009062302,982,982,0
12009062302,1400000US12009062302,994,994,0
12009062302,1400000US12009062302,869,869,0
12009062302,1400000US12009062302,881,881,0
12009062400,1400000US12009062400,2607,2607,0
12009062400,1400000US12009062400,2114,2114,0
12009062400,1400000US12009062400,2161,2161,0
12009062400,1400000US12009062400,1901,1901,0
12009062400,1400000US12009062400,1934,1934,0
12009062400,1400000US12009062400,442,442,0
12009062500,1400000US12009062500,1747,1747,0
12009062500,1400000US12009062500,1113,1113,0
12009062500,1400000US12009062500,1124,1124,0
12009062500,1400000US12009062500,623,623,0
12009062500,1400000US12009062500,623,623,0
12009062500,1400000US12009062500,1077,1077,0
12009062500,1400000US12009062500,1088,1088,0
12009062500,1400000US12009062500,623,623,0
12009062500,1400000US12009062500,623,623,0
12009062600,1400000US12009062600,1084,1036,48
12009062600,1400000US12009062600,698,658,40
12009062600,1400000US12009062600,708,668,40
12009062600,1400000US12009062600,698,658,40
12009062600,1400000US12009062600,708,668,40
12009062800,1400000US12009062800,1587,1577,10
12009062800,1400000US12009062800,1505,1495,10
12009062800,1400000US12009062800,1529,1519,10
12009062800,1400000US12009062800,1432,1422,10
12009062800,1400000US12009062800,1456,1446,10
12009062800,1400000US12009062800,270,260,10
12009062900,1400000US12009062900,1933,1892,41
12009062900,1400000US12009062900,1424,1383,41
12009062900,1400000US12009062900,1424,1383,41
12009062900,1400000US12009062900,465,465,0
12009062900,1400000US12009062900,465,465,0
12009062900,1400000US12009062900,1379,1338,41
12009062900,1400000US12009062900,1379,1338,41
12009062900,1400000US12009062900,445,445,0
12009062900,1400000US12009062900,445,445,0
12009063000,1400000US12009063000,1393,1393,0
12009063000,1400000US12009063000,1192,1192,0
12009063000,1400000US12009063000,1192,1192,0
12009063000,1400000US12009063000,1162,1162,0
12009063000,1400000US12009063000,1162,1162,0
12009063000,1400000US12009063000,257,257,0
12009063000,1400000US12009063000,222,222,0
12009063102,1400000US12009063102,3218,3218,0
12009063102,1400000US12009063102,2906,2906,0
12009063102,1400000US12009063102,2951,2951,0
12009063102,1400000US12009063102,2726,2726,0
12009063102,1400000US12009063102,2771,2771,0
12009063102,1400000US12009063102,464,464,0
12009063102,1400000US12009063102,649,649,0
12009063102,1400000US12009063102,564,564,0
12009063102,1400000US12009063102,386,386,0
12009063104,1400000US12009063104,1080,1080,0
12009063104,1400000US12009063104,974,974,0
12009063104,1400000US12009063104,974,974,0
12009063104,1400000US12009063104,974,974,0
12009063104,1400000US12009063104,974,974,0
12009063105,1400000US12009063105,3213,3213,0
12009063105,1400000US12009063105,2675,2675,0
12009063105,1400000US12009063105,2687,2687,0
12009063105,1400000US12009063105,421,421,0
12009063105,1400000US12009063105,421,421,0
12009063105,1400000US12009063105,2549,2549,0
12009063105,1400000US12009063105,2561,2561,0
12009063105,1400000US12009063105,421,421,0
12009063105,1400000US12009063105,421,421,0
12009063105,1400000US12009063105,533,533,0
12009063105,1400000US12009063105,685,685,0
12009063105,1400000US12009063105,537,537,0
12009063105,1400000US12009063105,344,344,0
12009063105,1400000US12009063105,214,214,0
12009063106,1400000US12009063106,1679,1679,0
12009063106,1400000US12009063106,1460,1460,0
12009063106,1400000US12009063106,1517,1517,0
12009063106,1400000US12009063106,1418,1418,0
12009063106,1400000US12009063106,1475,1475,0
12009063107,1400000US12009063107,4076,4048,28
12009063107,1400000US12009063107,3819,3791,28
12009063107,1400000US12009063107,3903,3875,28
12009063107,1400000US12009063107,3638,3610,28
12009063107,1400000US12009063107,3722,3694,28
12009063107,1400000US12009063107,767,767,0
12009063107,1400000US12009063107,796,783,13
12009063107,1400000US12009063107,713,698,15
12009063107,1400000US12009063107,406,406,0
12009064102,1400000US12009064102,1954,1954,0
12009064102,1400000US12009064102,1768,1768,0
12009064102,1400000US12009064102,1780,1780,0
12009064102,1400000US12009064102,1683,1683,0
12009064102,1400000US12009064102,1695,1695,0
12009064102,1400000US12009064102,294,294,0
12009064102,1400000US12009064102,474,474,0
12009064102,1400000US12009064102,300,300,0
12009064123,1400000US12009064123,2976,2936,40
12009064123,1400000US12009064123,2740,2700,40
12009064123,1400000US12009064123,2759,2719,40
12009064123,1400000US12009064123,2675,2635,40
12009064123,1400000US12009064123,2694,2654,40
12009064123,1400000US12009064123,613,573,40
12009064123,1400000US12009064123,551,551,0
12009064124,1400000US12009064124,1817,1802,15
12009064124,1400000US12009064124,1637,1622,15
12009064124,1400000US12009064124,1664,1649,15
12009064124,1400000US12009064124,1637,1622,15
12009064124,1400000US12009064124,1664,1649,15
12009064124,1400000US12009064124,418,418,0
12009064125,1400000US12009064125,1970,1930,40
12009064125,1400000US12009064125,1816,1776,40
12009064125,1400000US12009064125,1831,1791,40
12009064125,1400000US12009064125,1746,1706,40
12009064125,1400000US12009064125,1761,1721,40
12009064126,1400000US12009064126,1625,1625,0
12009064126,1400000US12009064126,1486,1486,0
12009064126,1400000US12009064126,1509,1509,0
12009064126,1400000US12009064126,1462,1462,0
12009064126,1400000US12009064126,1485,1485,0
12009064127,1400000US12009064127,3005,2989,16
12009064127,1400000US12009064127,2804,2788,16
12009064127,1400000US12009064127,2826,2810,16
12009064127,1400000US12009064127,2654,2638,16
12009064127,1400000US12009064127,2676,2660,16
12009064127,1400000US12009064127,479,479,0
12009064127,1400000US12009064127,593,593,0
12009064127,1400000US12009064127,537,537,0
12009064127,1400000US12009064127,346,330,16
12009064128,1400000US12009064128,4148,4135,13
12009064128,1400000US12009064128,3932,3919,13
12009064128,1400000US12009064128,3976,3963,13
12009064128,1400000US12009064128,197,197,0
12009064128,1400000US12009064128,3776,3763,13
12009064128,1400000US12009064128,3820,3807,13
12009064128,1400000US12009064128,156,156,0
12009064128,1400000US12009064128,156,156,0
12009064128,1400000US12009064128,812,812,0
12009064128,1400000US12009064128,800,800,0
