Id2,Id,Estimate; Total:,Estimate; Total: - Less than 10 minutes,Estimate; Total: - 10 to 14 minutes,Estimate; Total: - 15 to 19 minutes,Estimate; Total: - 20 to 24 minutes,Estimate; Total: - 25 to 29 minutes,Estimate; Total: - 30 to 34 minutes,Estimate; Total: - 35 to 44 minutes,Estimate; Total: - 45 to 59 minutes,Estimate; Total: - 60 or more minutes,Estimate; Total: - Public transportation (excluding taxicab):
12001002219,1400000US12001002219,2120,215,531,451,382,51,137,86,168,99,21
12001002219,1400000US12001002219,2145,215,531,451,382,51,137,96,183,99,21
12001002219,1400000US12001002219,634,101,105,198,71,0,109,50,0,0,37
12001002219,1400000US12001002219,649,101,105,198,71,0,109,50,15,0,37
12001002219,1400000US12001002219,2065,215,531,396,382,51,137,86,168,99,21
12001002219,1400000US12001002219,2085,215,531,396,382,51,137,96,178,99,21
12001002219,1400000US12001002219,634,101,105,198,71,0,109,50,0,0,37
12001002219,1400000US12001002219,644,101,105,198,71,0,109,50,10,0,37
12001002220,1400000US12001002220,676,40,41,103,160,22,188,0,61,61,11
12001002220,1400000US12001002220,507,0,41,103,160,0,92,0,50,61,11
12001002220,1400000US12001002220,518,0,41,103,160,0,92,0,61,61,11
12001002220,1400000US12001002220,490,0,41,86,160,0,92,0,50,61,11
12001002220,1400000US12001002220,501,0,41,86,160,0,92,0,61,61,11
12001110800,1400000US12001110800,585,91,130,192,88,0,31,0,21,32,59
12001110800,1400000US12001110800,522,72,107,192,88,0,10,0,21,32,38
12001110800,1400000US12001110800,534,72,119,192,88,0,10,0,21,32,38
12001110800,1400000US12001110800,423,38,107,159,67,0,10,0,10,32,38
12001110800,1400000US12001110800,423,38,107,159,67,0,10,0,10,32,38
12003040101,1400000US12003040101,2729,584,388,209,198,15,321,154,727,133,66
12003040101,1400000US12003040101,2388,528,359,123,144,15,260,154,690,115,66
12003040101,1400000US12003040101,2443,528,359,123,144,15,260,154,727,133,66
12003040101,1400000US12003040101,2342,520,344,123,144,15,260,154,667,115,66
12003040101,1400000US12003040101,2397,520,344,123,144,15,260,154,704,133,66
12003040101,1400000US12003040101,467,144,78,0,0,0,42,37,156,10,0
12003040101,1400000US12003040101,333,42,64,18,21,0,58,70,60,0,0
12003040102,1400000US12003040102,2809,667,322,151,55,365,475,260,251,263,0
12003040102,1400000US12003040102,2193,541,208,108,24,295,289,214,251,263,0
12003040102,1400000US12003040102,2231,541,235,108,24,295,300,214,251,263,0
12003040102,1400000US12003040102,578,126,87,43,31,70,175,46,0,0,0
12003040102,1400000US12003040102,578,126,87,43,31,70,175,46,0,0,0
12003040102,1400000US12003040102,2142,541,157,108,24,295,289,214,251,263,0
12003040102,1400000US12003040102,2180,541,184,108,24,295,300,214,251,263,0
12003040102,1400000US12003040102,578,126,87,43,31,70,175,46,0,0,0
12003040102,1400000US12003040102,578,126,87,43,31,70,175,46,0,0,0
12003040102,1400000US12003040102,489,77,53,3,24,149,117,7,0,59,0
12003040102,1400000US12003040102,472,186,47,33,24,0,8,3,82,89,0
12003040201,1400000US12003040201,2231,0,165,129,290,137,382,235,484,409,0
12003040201,1400000US12003040201,1975,0,129,70,290,107,329,235,455,360,0
12003040201,1400000US12003040201,1975,0,129,70,290,107,329,235,455,360,0
12003040201,1400000US12003040201,226,0,36,59,0,0,53,0,29,49,0
12003040201,1400000US12003040201,226,0,36,59,0,0,53,0,29,49,0
12003040201,1400000US12003040201,1975,0,129,70,290,107,329,235,455,360,0
12003040201,1400000US12003040201,1975,0,129,70,290,107,329,235,455,360,0
12003040201,1400000US12003040201,226,0,36,59,0,0,53,0,29,49,0
12003040201,1400000US12003040201,226,0,36,59,0,0,53,0,29,49,0
12003040201,1400000US12003040201,339,0,0,0,74,0,48,110,81,26,0
12003040201,1400000US12003040201,309,0,0,28,60,44,13,0,122,42,0
12003040202,1400000US12003040202,2419,266,240,372,108,24,390,243,473,303,0
12003040202,1400000US12003040202,2388,266,240,372,108,24,390,212,473,303,0
12003040202,1400000US12003040202,2388,266,240,372,108,24,390,212,473,303,0
12003040202,1400000US12003040202,2377,266,233,372,104,24,390,212,473,303,0
12003040202,1400000US12003040202,2377,266,233,372,104,24,390,212,473,303,0
12003040202,1400000US12003040202,398,35,49,82,70,0,48,21,44,49,0
12003040202,1400000US12003040202,465,32,48,70,90,6,0,33,111,75,0
12005000201,1400000US12005000201,1665,58,41,256,142,161,409,335,224,39,0
12005000201,1400000US12005000201,1583,58,41,256,142,161,365,297,224,39,0
12005000201,1400000US12005000201,1636,58,41,256,142,161,394,321,224,39,0
12005000201,1400000US12005000201,1563,58,41,256,142,161,365,297,204,39,0
12005000201,1400000US12005000201,1616,58,41,256,142,161,394,321,204,39,0
12005000202,1400000US12005000202,2236,386,148,275,353,73,601,189,137,74,0
12005000202,1400000US12005000202,2150,337,148,275,353,73,564,189,137,74,0
12005000202,1400000US12005000202,2150,337,148,275,353,73,564,189,137,74,0
12005000202,1400000US12005000202,2089,337,135,275,305,73,564,189,137,74,0
12005000202,1400000US12005000202,2089,337,135,275,305,73,564,189,137,74,0
12005000202,1400000US12005000202,324,27,61,68,65,30,39,0,14,20,0
12005000300,1400000US12005000300,3126,116,129,196,341,354,603,492,467,428,0
12005000300,1400000US12005000300,3093,116,129,196,341,354,595,484,450,428,0
12005000300,1400000US12005000300,3110,116,129,196,341,354,595,484,467,428,0
12005000300,1400000US12005000300,3027,116,129,196,341,354,595,418,450,428,0
12005000300,1400000US12005000300,3027,116,129,196,341,354,595,418,450,428,0
12005000300,1400000US12005000300,468,13,5,18,79,76,61,65,56,95,0
12005000300,1400000US12005000300,587,20,83,13,13,100,69,71,152,66,0
12005000300,1400000US12005000300,794,71,27,77,97,0,153,166,73,130,0
12005000400,1400000US12005000400,3407,183,261,482,742,305,698,247,311,178,0
12005000400,1400000US12005000400,3091,173,235,428,600,277,669,220,311,178,0
12005000400,1400000US12005000400,3236,173,261,428,692,277,669,247,311,178,0
12005000400,1400000US12005000400,3091,173,235,428,600,277,669,220,311,178,0
12005000400,1400000US12005000400,3225,173,261,428,681,277,669,247,311,178,0
12005000400,1400000US12005000400,485,68,46,77,83,0,154,27,0,30,0
12005000400,1400000US12005000400,316,11,48,23,122,0,41,0,53,18,0
12005000400,1400000US12005000400,491,20,32,103,136,58,94,0,48,0,0
12005000400,1400000US12005000400,511,41,25,102,54,0,142,70,32,45,0
12005000500,1400000US12005000500,2242,182,116,294,665,155,323,186,212,109,0
12005000500,1400000US12005000500,1999,182,73,259,585,146,286,186,177,105,0
12005000500,1400000US12005000500,1999,182,73,259,585,146,286,186,177,105,0
12005000500,1400000US12005000500,1919,182,73,259,585,146,273,186,110,105,0
12005000500,1400000US12005000500,1919,182,73,259,585,146,273,186,110,105,0
12005000500,1400000US12005000500,299,58,0,15,76,10,64,55,21,0,0
12005000500,1400000US12005000500,486,6,13,37,96,28,113,103,24,66,0
12005000600,1400000US12005000600,522,154,20,92,106,19,61,9,36,25,0
12005000600,1400000US12005000600,499,146,20,92,106,19,46,9,36,25,0
12005000600,1400000US12005000600,499,146,20,92,106,19,46,9,36,25,0
12005000600,1400000US12005000600,486,146,20,92,101,19,46,9,28,25,0
12005000600,1400000US12005000600,486,146,20,92,101,19,46,9,28,25,0
12005000700,1400000US12005000700,2374,796,1009,285,113,75,96,0,0,0,0
12005000700,1400000US12005000700,1666,624,638,198,89,46,71,0,0,0,0
12005000700,1400000US12005000700,1732,624,665,207,113,52,71,0,0,0,0
12005000700,1400000US12005000700,1564,565,615,190,83,46,65,0,0,0,0
12005000700,1400000US12005000700,1603,565,615,199,107,52,65,0,0,0,0
12005000803,1400000US12005000803,1919,417,173,433,424,44,214,25,170,19,48
12005000803,1400000US12005000803,1272,220,96,297,306,20,192,0,122,19,19
12005000803,1400000US12005000803,1381,220,106,339,363,20,192,0,122,19,19
12005000803,1400000US12005000803,1258,220,96,297,306,20,178,0,122,19,19
12005000803,1400000US12005000803,1367,220,106,339,363,20,178,0,122,19,19
12005000804,1400000US12005000804,1586,61,56,448,507,92,358,10,41,13,0
12005000804,1400000US12005000804,1370,50,56,417,417,92,274,10,41,13,0
12005000804,1400000US12005000804,1429,50,56,448,445,92,274,10,41,13,0
12005000804,1400000US12005000804,1347,50,56,405,406,92,274,10,41,13,0
12005000804,1400000US12005000804,1394,50,56,436,422,92,274,10,41,13,0
12005000805,1400000US12005000805,2456,448,384,517,363,87,247,137,145,128,0
12005000805,1400000US12005000805,1907,404,323,352,334,84,170,119,34,87,0
12005000805,1400000US12005000805,2007,404,363,352,334,84,230,119,34,87,0
12005000805,1400000US12005000805,1894,404,323,352,334,84,170,119,34,74,0
12005000805,1400000US12005000805,1954,404,323,352,334,84,230,119,34,74,0
12005000806,1400000US12005000806,1586,97,175,548,313,32,268,108,20,25,0
12005000806,1400000US12005000806,1238,81,117,404,279,19,205,88,20,25,0
12005000806,1400000US12005000806,1250,81,129,404,279,19,205,88,20,25,0
12005000806,1400000US12005000806,1221,64,117,404,279,19,205,88,20,25,0
12005000806,1400000US12005000806,1233,64,129,404,279,19,205,88,20,25,0
12005000900,1400000US12005000900,2099,257,406,475,433,48,265,29,31,155,0
12005000900,1400000US12005000900,1586,185,315,324,350,48,201,29,13,121,0
12005000900,1400000US12005000900,1654,185,315,332,370,48,241,29,13,121,0
12005000900,1400000US12005000900,1586,185,315,324,350,48,201,29,13,121,0
12005000900,1400000US12005000900,1654,185,315,332,370,48,241,29,13,121,0
12005001000,1400000US12005001000,909,108,166,157,54,15,201,41,74,93,0
12005001000,1400000US12005001000,575,61,124,91,43,0,146,0,48,62,0
12005001000,1400000US12005001000,599,85,124,91,43,0,146,0,48,62,0
12005001000,1400000US12005001000,310,23,42,66,11,15,55,41,26,31,0
12005001000,1400000US12005001000,310,23,42,66,11,15,55,41,26,31,0
12005001000,1400000US12005001000,575,61,124,91,43,0,146,0,48,62,0
12005001000,1400000US12005001000,599,85,124,91,43,0,146,0,48,62,0
12005001000,1400000US12005001000,310,23,42,66,11,15,55,41,26,31,0
12005001000,1400000US12005001000,310,23,42,66,11,15,55,41,26,31,0
12005001100,1400000US12005001100,2058,310,337,643,301,45,93,79,224,26,51
12005001100,1400000US12005001100,1290,195,237,341,219,45,72,52,111,18,51
12005001100,1400000US12005001100,1300,195,237,351,219,45,72,52,111,18,51
12005001100,1400000US12005001100,1211,195,237,341,167,45,72,52,84,18,51
12005001100,1400000US12005001100,1211,195,237,341,167,45,72,52,84,18,51
12005001200,1400000US12005001200,1211,195,404,182,240,0,86,37,55,12,0
12005001200,1400000US12005001200,1037,179,348,182,155,0,69,37,55,12,0
12005001200,1400000US12005001200,1037,179,348,182,155,0,69,37,55,12,0
12005001200,1400000US12005001200,903,179,214,182,155,0,69,37,55,12,0
12005001200,1400000US12005001200,903,179,214,182,155,0,69,37,55,12,0
12005001301,1400000US12005001301,2276,358,336,438,441,192,304,43,40,124,0
12005001301,1400000US12005001301,1966,262,284,352,428,182,270,24,40,124,0
12005001301,1400000US12005001301,2003,262,284,370,428,182,270,43,40,124,0
12005001301,1400000US12005001301,1922,262,276,343,416,167,270,24,40,124,0
12005001301,1400000US12005001301,1948,262,276,350,416,167,270,43,40,124,0
12005001302,1400000US12005001302,3291,497,752,651,466,24,506,221,30,144,11
12005001302,1400000US12005001302,2898,497,727,602,338,24,438,174,30,68,11
12005001302,1400000US12005001302,2954,497,742,602,379,24,438,174,30,68,11
12005001302,1400000US12005001302,2662,497,614,534,322,24,399,174,30,68,11
12005001302,1400000US12005001302,2718,497,629,534,363,24,399,174,30,68,11
12005001302,1400000US12005001302,275,0,64,81,8,0,48,74,0,0,0
12005001302,1400000US12005001302,389,12,61,137,70,8,26,35,10,30,0
12005001302,1400000US12005001302,428,90,109,66,29,6,116,0,0,12,11
12005001402,1400000US12005001402,3050,155,373,867,504,265,566,155,58,107,24
12005001402,1400000US12005001402,2574,141,332,656,448,209,516,148,48,76,0
12005001402,1400000US12005001402,2592,141,332,656,448,209,527,155,48,76,0
12005001402,1400000US12005001402,2504,141,303,642,448,209,516,121,48,76,0
12005001402,1400000US12005001402,2522,141,303,642,448,209,527,128,48,76,0
12005001402,1400000US12005001402,417,15,61,139,38,73,80,0,11,0,0
12005001402,1400000US12005001402,497,32,54,41,85,31,186,68,0,0,0
12005001402,1400000US12005001402,484,28,51,133,87,22,124,0,5,34,0
12005001403,1400000US12005001403,1003,59,207,366,219,10,74,29,30,9,0
12005001403,1400000US12005001403,907,59,185,292,219,10,74,29,30,9,0
12005001403,1400000US12005001403,964,59,185,349,219,10,74,29,30,9,0
12005001403,1400000US12005001403,894,59,185,279,219,10,74,29,30,9,0
12005001403,1400000US12005001403,951,59,185,336,219,10,74,29,30,9,0
12005001404,1400000US12005001404,3343,356,873,854,565,103,347,101,61,83,0
12005001404,1400000US12005001404,2985,329,776,761,532,103,278,75,61,70,0
12005001404,1400000US12005001404,3070,356,791,761,559,103,285,84,61,70,0
12005001404,1400000US12005001404,2926,329,776,761,506,103,256,75,50,70,0
12005001404,1400000US12005001404,3002,356,791,761,533,103,263,75,50,70,0
12005001404,1400000US12005001404,490,0,157,99,122,0,33,44,19,16,0
12005001404,1400000US12005001404,678,95,211,149,134,12,59,0,0,18,0
12005001501,1400000US12005001501,2193,309,445,485,371,62,244,127,89,61,6
12005001501,1400000US12005001501,1923,309,409,429,336,62,222,73,22,61,6
12005001501,1400000US12005001501,1992,309,438,447,336,62,244,73,22,61,6
12005001501,1400000US12005001501,1912,309,409,429,325,62,222,73,22,61,6
12005001501,1400000US12005001501,1981,309,438,447,325,62,244,73,22,61,6
12005001501,1400000US12005001501,283,44,79,45,68,10,12,9,16,0,0
12005001501,1400000US12005001501,402,39,33,131,101,0,74,8,16,0,0
12005001502,1400000US12005001502,2807,490,882,553,236,159,189,263,24,11,0
12005001502,1400000US12005001502,2441,400,808,487,221,85,155,250,24,11,0
12005001502,1400000US12005001502,2441,400,808,487,221,85,155,250,24,11,0
12005001502,1400000US12005001502,2295,385,724,449,221,85,155,241,24,11,0
12005001502,1400000US12005001502,2295,385,724,449,221,85,155,241,24,11,0
12005001502,1400000US12005001502,288,76,85,47,12,21,0,23,24,0,0
12005001502,1400000US12005001502,459,33,122,206,0,0,18,80,0,0,0
12005001600,1400000US12005001600,1041,348,157,231,194,0,73,8,10,20,77
12005001600,1400000US12005001600,277,191,10,23,22,0,31,0,0,0,0
12005001600,1400000US12005001600,277,191,10,23,22,0,31,0,0,0,0
12005001600,1400000US12005001600,718,157,147,195,166,0,15,8,10,20,71
12005001600,1400000US12005001600,718,157,147,195,166,0,15,8,10,20,71
12005001600,1400000US12005001600,277,191,10,23,22,0,31,0,0,0,0
12005001600,1400000US12005001600,277,191,10,23,22,0,31,0,0,0,0
12005001600,1400000US12005001600,699,157,147,195,147,0,15,8,10,20,71
12005001600,1400000US12005001600,699,157,147,195,147,0,15,8,10,20,71
12005001700,1400000US12005001700,1392,242,277,311,190,76,63,95,63,75,30
12005001700,1400000US12005001700,641,108,92,161,91,56,48,51,9,25,0
12005001700,1400000US12005001700,665,108,92,161,91,56,48,51,33,25,0
12005001700,1400000US12005001700,654,134,164,150,91,20,15,0,30,50,30
12005001700,1400000US12005001700,678,134,164,150,91,20,15,0,54,50,30
12005001700,1400000US12005001700,574,92,92,124,91,56,34,51,9,25,0
12005001700,1400000US12005001700,598,92,92,124,91,56,34,51,33,25,0
12005001700,1400000US12005001700,654,134,164,150,91,20,15,0,30,50,30
12005001700,1400000US12005001700,678,134,164,150,91,20,15,0,54,50,30
12005001800,1400000US12005001800,601,134,91,117,63,81,33,9,7,66,5
12005001800,1400000US12005001800,425,109,29,78,63,73,13,9,7,44,5
12005001800,1400000US12005001800,465,118,29,101,63,81,13,9,7,44,5
12005001800,1400000US12005001800,425,109,29,78,63,73,13,9,7,44,5
12005001800,1400000US12005001800,465,118,29,101,63,81,13,9,7,44,5
12005001900,1400000US12005001900,1854,395,411,533,269,47,54,24,21,100,39
12005001900,1400000US12005001900,1794,395,393,524,257,37,54,24,21,89,39
12005001900,1400000US12005001900,1812,395,411,524,257,37,54,24,21,89,39
12005001900,1400000US12005001900,1776,395,393,506,257,37,54,24,21,89,39
12005001900,1400000US12005001900,1776,395,393,506,257,37,54,24,21,89,39
12005002000,1400000US12005002000,736,140,201,106,35,78,147,0,29,0,0
12005002000,1400000US12005002000,649,97,160,106,35,78,144,0,29,0,0
12005002000,1400000US12005002000,655,97,163,106,35,78,147,0,29,0,0
12005002000,1400000US12005002000,649,97,160,106,35,78,144,0,29,0,0
12005002000,1400000US12005002000,655,97,163,106,35,78,147,0,29,0,0
12005002200,1400000US12005002200,1706,442,326,213,269,84,267,16,42,47,12
12005002200,1400000US12005002200,1357,311,326,149,183,84,199,16,42,47,12
12005002200,1400000US12005002200,1357,311,326,149,183,84,199,16,42,47,12
12005002200,1400000US12005002200,288,91,0,64,78,0,55,0,0,0,0
12005002200,1400000US12005002200,288,91,0,64,78,0,55,0,0,0,0
12005002200,1400000US12005002200,1245,311,326,149,176,84,123,16,42,18,12
12005002200,1400000US12005002200,1245,311,326,149,176,84,123,16,42,18,12
12005002200,1400000US12005002200,288,91,0,64,78,0,55,0,0,0,0
12005002200,1400000US12005002200,288,91,0,64,78,0,55,0,0,0,0
12005002300,1400000US12005002300,1924,378,548,321,485,29,128,21,14,0,0
12005002300,1400000US12005002300,1768,350,498,282,463,29,111,21,14,0,0
12005002300,1400000US12005002300,1776,350,506,282,463,29,111,21,14,0,0
12005002300,1400000US12005002300,1722,350,498,282,428,29,111,10,14,0,0
12005002300,1400000US12005002300,1730,350,506,282,428,29,111,10,14,0,0
12005002400,1400000US12005002400,2312,465,529,578,331,31,230,82,0,66,43
12005002400,1400000US12005002400,1715,368,435,367,295,21,172,34,0,23,0
12005002400,1400000US12005002400,1766,368,442,367,331,21,180,34,0,23,0
12005002400,1400000US12005002400,1585,339,407,321,295,21,160,19,0,23,0
12005002400,1400000US12005002400,1628,339,414,321,323,21,168,19,0,23,0
12005002500,1400000US12005002500,1323,326,303,349,120,76,113,19,13,4,0
12005002500,1400000US12005002500,1227,320,280,282,120,76,113,19,13,4,0
12005002500,1400000US12005002500,1244,320,280,299,120,76,113,19,13,4,0
12005002500,1400000US12005002500,1227,320,280,282,120,76,113,19,13,4,0
12005002500,1400000US12005002500,1244,320,280,299,120,76,113,19,13,4,0
12005002601,1400000US12005002601,946,214,248,116,152,21,80,53,47,15,0
12005002601,1400000US12005002601,867,206,214,116,140,21,55,53,47,15,0
12005002601,1400000US12005002601,880,206,214,116,140,21,68,53,47,15,0
12005002601,1400000US12005002601,827,192,214,116,114,21,55,53,47,15,0
12005002601,1400000US12005002601,827,192,214,116,114,21,55,53,47,15,0
12005002603,1400000US12005002603,821,136,261,314,18,41,10,25,7,9,0
12005002603,1400000US12005002603,809,136,249,314,18,41,10,25,7,9,0
12005002603,1400000US12005002603,821,136,261,314,18,41,10,25,7,9,0
12005002603,1400000US12005002603,809,136,249,314,18,41,10,25,7,9,0
12005002603,1400000US12005002603,821,136,261,314,18,41,10,25,7,9,0
12005002604,1400000US12005002604,3606,958,773,727,320,203,329,56,98,142,0
12005002604,1400000US12005002604,3169,802,725,663,232,203,294,56,83,111,0
12005002604,1400000US12005002604,3248,817,725,700,238,203,315,56,83,111,0
12005002604,1400000US12005002604,3025,802,670,654,232,203,257,56,66,85,0
12005002604,1400000US12005002604,3104,817,670,691,238,203,278,56,66,85,0
