Id2,Id,Estimate; Total:,Estimate; Total: - With Social Security income,Estimate; Total: - No Social Security income
12005002702,1400000US12005002702,1260,518,742
12005002702,1400000US12005002702,1260,518,742
12005002702,1400000US12005002702,1247,505,742
12005002702,1400000US12005002702,1247,505,742
12005002703,1400000US12005002703,1238,425,813
12005002703,1400000US12005002703,1188,406,782
12005002703,1400000US12005002703,1188,406,782
12005002703,1400000US12005002703,1115,389,726
12005002703,1400000US12005002703,1115,389,726
12005002704,1400000US12005002704,2443,644,1799
12005002704,1400000US12005002704,2330,619,1711
12005002704,1400000US12005002704,2336,619,1717
12005002704,1400000US12005002704,2260,601,1659
12005002704,1400000US12005002704,2266,601,1665
12005002704,1400000US12005002704,384,188,196
12005002704,1400000US12005002704,635,258,377
12005002704,1400000US12005002704,340,78,262
12005002705,1400000US12005002705,1010,393,617
12005002705,1400000US12005002705,1010,393,617
12005002705,1400000US12005002705,1010,393,617
12005002705,1400000US12005002705,975,379,596
12005002705,1400000US12005002705,975,379,596
12007000100,1400000US12007000100,1932,590,1342
12007000100,1400000US12007000100,1130,473,657
12007000100,1400000US12007000100,1149,473,676
12007000100,1400000US12007000100,756,90,666
12007000100,1400000US12007000100,775,90,685
12007000100,1400000US12007000100,1094,455,639
12007000100,1400000US12007000100,1113,455,658
12007000100,1400000US12007000100,756,90,666
12007000100,1400000US12007000100,775,90,685
12007000200,1400000US12007000200,2302,799,1503
12007000200,1400000US12007000200,2081,711,1370
12007000200,1400000US12007000200,2081,711,1370
12007000200,1400000US12007000200,191,77,114
12007000200,1400000US12007000200,191,77,114
12007000200,1400000US12007000200,2067,697,1370
12007000200,1400000US12007000200,2067,697,1370
12007000200,1400000US12007000200,191,77,114
12007000200,1400000US12007000200,191,77,114
12007000200,1400000US12007000200,378,165,213
12007000300,1400000US12007000300,2989,1227,1762
12007000300,1400000US12007000300,2699,1141,1558
12007000300,1400000US12007000300,2774,1159,1615
12007000300,1400000US12007000300,2609,1120,1489
12007000300,1400000US12007000300,2684,1138,1546
12007000300,1400000US12007000300,636,272,364
12007000300,1400000US12007000300,481,270,211
12007000300,1400000US12007000300,309,117,192
12007000300,1400000US12007000300,256,117,139
12007000400,1400000US12007000400,1708,544,1164
12007000400,1400000US12007000400,1425,453,972
12007000400,1400000US12007000400,1426,454,972
12007000400,1400000US12007000400,282,90,192
12007000400,1400000US12007000400,282,90,192
12007000400,1400000US12007000400,1419,453,966
12007000400,1400000US12007000400,1420,454,966
12007000400,1400000US12007000400,282,90,192
12007000400,1400000US12007000400,282,90,192
12007000400,1400000US12007000400,238,113,125
12007000400,1400000US12007000400,174,52,122
12007000400,1400000US12007000400,244,69,175
12007000400,1400000US12007000400,182,61,121
12009060101,1400000US12009060101,1525,625,900
12009060101,1400000US12009060101,1212,498,714
12009060101,1400000US12009060101,1228,498,730
12009060101,1400000US12009060101,1212,498,714
12009060101,1400000US12009060101,1228,498,730
12009060102,1400000US12009060102,1387,636,751
12009060102,1400000US12009060102,1376,625,751
12009060102,1400000US12009060102,1376,625,751
12009060102,1400000US12009060102,1349,625,724
12009060102,1400000US12009060102,1349,625,724
12009060102,1400000US12009060102,325,156,169
12009060200,1400000US12009060200,2164,714,1450
12009060200,1400000US12009060200,2048,708,1340
12009060200,1400000US12009060200,2090,708,1382
12009060200,1400000US12009060200,2025,708,1317
12009060200,1400000US12009060200,2046,708,1338
12009060200,1400000US12009060200,496,226,270
12009060200,1400000US12009060200,546,228,318
12009060300,1400000US12009060300,1862,668,1194
12009060300,1400000US12009060300,1632,605,1027
12009060300,1400000US12009060300,1644,605,1039
12009060300,1400000US12009060300,1574,605,969
12009060300,1400000US12009060300,1586,605,981
12009060300,1400000US12009060300,342,138,204
12009060300,1400000US12009060300,279,112,167
12009060300,1400000US12009060300,318,133,185
12009060400,1400000US12009060400,1813,738,1075
12009060400,1400000US12009060400,1552,663,889
12009060400,1400000US12009060400,1552,663,889
12009060400,1400000US12009060400,1502,644,858
12009060400,1400000US12009060400,1502,644,858
12009060500,1400000US12009060500,2064,713,1351
12009060500,1400000US12009060500,1776,647,1129
12009060500,1400000US12009060500,1808,659,1149
12009060500,1400000US12009060500,1701,630,1071
12009060500,1400000US12009060500,1733,642,1091
12009060500,1400000US12009060500,288,149,139
12009060500,1400000US12009060500,374,167,207
12009060500,1400000US12009060500,292,117,175
12009060600,1400000US12009060600,2262,667,1595
12009060600,1400000US12009060600,1788,539,1249
12009060600,1400000US12009060600,1822,573,1249
12009060600,1400000US12009060600,416,94,322
12009060600,1400000US12009060600,416,94,322
12009060600,1400000US12009060600,1668,539,1129
12009060600,1400000US12009060600,1702,573,1129
12009060600,1400000US12009060600,416,94,322
12009060600,1400000US12009060600,416,94,322
12009060700,1400000US12009060700,1238,545,693
12009060700,1400000US12009060700,546,224,322
12009060700,1400000US12009060700,556,224,332
12009060700,1400000US12009060700,646,321,325
12009060700,1400000US12009060700,669,321,348
12009060700,1400000US12009060700,501,224,277
12009060700,1400000US12009060700,501,224,277
12009060700,1400000US12009060700,640,315,325
12009060700,1400000US12009060700,663,315,348
12009061001,1400000US12009061001,1664,686,978
12009061001,1400000US12009061001,1520,658,862
12009061001,1400000US12009061001,1520,658,862
12009061001,1400000US12009061001,1462,645,817
12009061001,1400000US12009061001,1462,645,817
12009061002,1400000US12009061002,1325,513,812
12009061002,1400000US12009061002,1232,483,749
12009061002,1400000US12009061002,1232,483,749
12009061002,1400000US12009061002,1232,483,749
12009061002,1400000US12009061002,1232,483,749
12009061100,1400000US12009061100,2409,1050,1359
12009061100,1400000US12009061100,2123,988,1135
12009061100,1400000US12009061100,2163,988,1175
12009061100,1400000US12009061100,2042,951,1091
12009061100,1400000US12009061100,2082,951,1131
12009061100,1400000US12009061100,313,131,182
12009061100,1400000US12009061100,429,190,239
12009061100,1400000US12009061100,371,189,182
12009061201,1400000US12009061201,2700,979,1721
12009061201,1400000US12009061201,2420,874,1546
12009061201,1400000US12009061201,2435,889,1546
12009061201,1400000US12009061201,2355,836,1519
12009061201,1400000US12009061201,2370,851,1519
12009061201,1400000US12009061201,613,222,391
12009061201,1400000US12009061201,484,165,319
12009061201,1400000US12009061201,490,109,381
12009061202,1400000US12009061202,1591,581,1010
12009061202,1400000US12009061202,1493,581,912
12009061202,1400000US12009061202,1493,581,912
12009061202,1400000US12009061202,1359,581,778
12009061202,1400000US12009061202,1359,581,778
12009062103,1400000US12009062103,3211,910,2301
12009062103,1400000US12009062103,2973,852,2121
12009062103,1400000US12009062103,2983,852,2131
12009062103,1400000US12009062103,2961,852,2109
12009062103,1400000US12009062103,2961,852,2109
12009062103,1400000US12009062103,438,209,229
12009062103,1400000US12009062103,672,293,379
12009062103,1400000US12009062103,360,87,273
12009062104,1400000US12009062104,2696,613,2083
12009062104,1400000US12009062104,2534,568,1966
12009062104,1400000US12009062104,2551,568,1983
12009062104,1400000US12009062104,2287,568,1719
12009062104,1400000US12009062104,2304,568,1736
12009062104,1400000US12009062104,299,80,219
12009062104,1400000US12009062104,407,143,264
12009062104,1400000US12009062104,486,103,383
12009062106,1400000US12009062106,1469,539,930
12009062106,1400000US12009062106,1354,522,832
12009062106,1400000US12009062106,1364,522,842
12009062106,1400000US12009062106,1282,464,818
12009062106,1400000US12009062106,1292,464,828
12009062107,1400000US12009062107,1540,451,1089
12009062107,1400000US12009062107,1504,415,1089
12009062107,1400000US12009062107,1526,437,1089
12009062107,1400000US12009062107,1462,415,1047
12009062107,1400000US12009062107,1484,437,1047
12009062108,1400000US12009062108,2471,402,2069
12009062108,1400000US12009062108,2169,392,1777
12009062108,1400000US12009062108,2169,392,1777
12009062108,1400000US12009062108,2102,363,1739
12009062108,1400000US12009062108,2102,363,1739
12009062108,1400000US12009062108,208,60,148
12009062108,1400000US12009062108,297,17,280
12009062108,1400000US12009062108,297,75,222
12009062109,1400000US12009062109,1254,383,871
12009062109,1400000US12009062109,1098,364,734
12009062109,1400000US12009062109,1098,364,734
12009062109,1400000US12009062109,81,19,62
12009062109,1400000US12009062109,81,19,62
12009062109,1400000US12009062109,1073,364,709
12009062109,1400000US12009062109,1073,364,709
12009062109,1400000US12009062109,81,19,62
12009062109,1400000US12009062109,81,19,62
12009062109,1400000US12009062109,236,75,161
12009062109,1400000US12009062109,290,87,203
12009062109,1400000US12009062109,111,53,58
12009062301,1400000US12009062301,1572,385,1187
12009062301,1400000US12009062301,805,251,554
12009062301,1400000US12009062301,805,251,554
12009062301,1400000US12009062301,696,134,562
12009062301,1400000US12009062301,696,134,562
12009062301,1400000US12009062301,751,251,500
12009062301,1400000US12009062301,751,251,500
12009062301,1400000US12009062301,696,134,562
12009062301,1400000US12009062301,696,134,562
12009062302,1400000US12009062302,1489,497,992
12009062302,1400000US12009062302,982,411,571
12009062302,1400000US12009062302,994,423,571
12009062302,1400000US12009062302,869,411,458
12009062302,1400000US12009062302,881,423,458
12009062400,1400000US12009062400,2607,594,2013
12009062400,1400000US12009062400,2114,546,1568
12009062400,1400000US12009062400,2161,564,1597
12009062400,1400000US12009062400,1901,546,1355
12009062400,1400000US12009062400,1934,564,1370
12009062400,1400000US12009062400,442,42,400
12009062500,1400000US12009062500,1747,819,928
12009062500,1400000US12009062500,1113,482,631
12009062500,1400000US12009062500,1124,493,631
12009062500,1400000US12009062500,623,326,297
12009062500,1400000US12009062500,623,326,297
12009062500,1400000US12009062500,1077,471,606
12009062500,1400000US12009062500,1088,482,606
12009062500,1400000US12009062500,623,326,297
12009062500,1400000US12009062500,623,326,297
12009062600,1400000US12009062600,1084,309,775
12009062600,1400000US12009062600,698,216,482
12009062600,1400000US12009062600,708,216,492
12009062600,1400000US12009062600,698,216,482
12009062600,1400000US12009062600,708,216,492
12009062800,1400000US12009062800,1587,565,1022
12009062800,1400000US12009062800,1505,545,960
12009062800,1400000US12009062800,1529,545,984
12009062800,1400000US12009062800,1432,533,899
12009062800,1400000US12009062800,1456,533,923
12009062800,1400000US12009062800,270,151,119
12009062900,1400000US12009062900,1933,717,1216
12009062900,1400000US12009062900,1424,546,878
12009062900,1400000US12009062900,1424,546,878
12009062900,1400000US12009062900,465,156,309
12009062900,1400000US12009062900,465,156,309
12009062900,1400000US12009062900,1379,546,833
12009062900,1400000US12009062900,1379,546,833
12009062900,1400000US12009062900,445,156,289
12009062900,1400000US12009062900,445,156,289
12009063000,1400000US12009063000,1393,387,1006
12009063000,1400000US12009063000,1192,376,816
12009063000,1400000US12009063000,1192,376,816
12009063000,1400000US12009063000,1162,376,786
12009063000,1400000US12009063000,1162,376,786
12009063000,1400000US12009063000,257,101,156
12009063000,1400000US12009063000,222,63,159
12009063102,1400000US12009063102,3218,1075,2143
12009063102,1400000US12009063102,2906,1008,1898
12009063102,1400000US12009063102,2951,1031,1920
12009063102,1400000US12009063102,2726,972,1754
12009063102,1400000US12009063102,2771,995,1776
12009063102,1400000US12009063102,464,235,229
12009063102,1400000US12009063102,649,201,448
12009063102,1400000US12009063102,564,238,326
12009063102,1400000US12009063102,386,115,271
12009063104,1400000US12009063104,1080,424,656
12009063104,1400000US12009063104,974,386,588
12009063104,1400000US12009063104,974,386,588
12009063104,1400000US12009063104,974,386,588
12009063104,1400000US12009063104,974,386,588
12009063105,1400000US12009063105,3213,787,2426
12009063105,1400000US12009063105,2675,631,2044
12009063105,1400000US12009063105,2687,631,2056
12009063105,1400000US12009063105,421,113,308
12009063105,1400000US12009063105,421,113,308
12009063105,1400000US12009063105,2549,631,1918
12009063105,1400000US12009063105,2561,631,1930
12009063105,1400000US12009063105,421,113,308
12009063105,1400000US12009063105,421,113,308
12009063105,1400000US12009063105,533,106,427
12009063105,1400000US12009063105,685,253,432
12009063105,1400000US12009063105,537,86,451
12009063105,1400000US12009063105,344,46,298
12009063105,1400000US12009063105,214,89,125
12009063106,1400000US12009063106,1679,456,1223
12009063106,1400000US12009063106,1460,435,1025
12009063106,1400000US12009063106,1517,456,1061
12009063106,1400000US12009063106,1418,435,983
12009063106,1400000US12009063106,1475,456,1019
12009063107,1400000US12009063107,4076,2123,1953
12009063107,1400000US12009063107,3819,2080,1739
12009063107,1400000US12009063107,3903,2096,1807
12009063107,1400000US12009063107,3638,2033,1605
12009063107,1400000US12009063107,3722,2049,1673
12009063107,1400000US12009063107,767,435,332
12009063107,1400000US12009063107,796,479,317
12009063107,1400000US12009063107,713,466,247
12009063107,1400000US12009063107,406,217,189
12009064102,1400000US12009064102,1954,512,1442
12009064102,1400000US12009064102,1768,439,1329
12009064102,1400000US12009064102,1780,439,1341
12009064102,1400000US12009064102,1683,428,1255
12009064102,1400000US12009064102,1695,428,1267
12009064102,1400000US12009064102,294,88,206
12009064102,1400000US12009064102,474,99,375
12009064102,1400000US12009064102,300,95,205
12009064123,1400000US12009064123,2976,1134,1842
12009064123,1400000US12009064123,2740,1123,1617
12009064123,1400000US12009064123,2759,1123,1636
12009064123,1400000US12009064123,2675,1101,1574
12009064123,1400000US12009064123,2694,1101,1593
12009064123,1400000US12009064123,613,224,389
12009064123,1400000US12009064123,551,125,426
12009064124,1400000US12009064124,1817,675,1142
12009064124,1400000US12009064124,1637,648,989
12009064124,1400000US12009064124,1664,648,1016
12009064124,1400000US12009064124,1637,648,989
12009064124,1400000US12009064124,1664,648,1016
12009064124,1400000US12009064124,418,184,234
