Id2,Id,Estimate; Total:,Estimate; Total: - With Supplemental Security Income (SSI),Estimate; Total: - No Supplemental Security Income (SSI)
12005002701,1400000US12005002701,1545,42,1503
12005002701,1400000US12005002701,1545,42,1503
12005002702,1400000US12005002702,1309,36,1273
12005002702,1400000US12005002702,1260,36,1224
12005002702,1400000US12005002702,1260,36,1224
12005002702,1400000US12005002702,1247,36,1211
12005002702,1400000US12005002702,1247,36,1211
12005002703,1400000US12005002703,1238,0,1238
12005002703,1400000US12005002703,1188,0,1188
12005002703,1400000US12005002703,1188,0,1188
12005002703,1400000US12005002703,1115,0,1115
12005002703,1400000US12005002703,1115,0,1115
12005002704,1400000US12005002704,2443,49,2394
12005002704,1400000US12005002704,2330,49,2281
12005002704,1400000US12005002704,2336,49,2287
12005002704,1400000US12005002704,2260,49,2211
12005002704,1400000US12005002704,2266,49,2217
12005002704,1400000US12005002704,384,13,371
12005002704,1400000US12005002704,635,0,635
12005002704,1400000US12005002704,340,0,340
12005002705,1400000US12005002705,1010,52,958
12005002705,1400000US12005002705,1010,52,958
12005002705,1400000US12005002705,1010,52,958
12005002705,1400000US12005002705,975,52,923
12005002705,1400000US12005002705,975,52,923
12007000100,1400000US12007000100,1932,213,1719
12007000100,1400000US12007000100,1130,122,1008
12007000100,1400000US12007000100,1149,122,1027
12007000100,1400000US12007000100,756,91,665
12007000100,1400000US12007000100,775,91,684
12007000100,1400000US12007000100,1094,104,990
12007000100,1400000US12007000100,1113,104,1009
12007000100,1400000US12007000100,756,91,665
12007000100,1400000US12007000100,775,91,684
12007000200,1400000US12007000200,2302,152,2150
12007000200,1400000US12007000200,2081,144,1937
12007000200,1400000US12007000200,2081,144,1937
12007000200,1400000US12007000200,191,8,183
12007000200,1400000US12007000200,191,8,183
12007000200,1400000US12007000200,2067,144,1923
12007000200,1400000US12007000200,2067,144,1923
12007000200,1400000US12007000200,191,8,183
12007000200,1400000US12007000200,191,8,183
12007000200,1400000US12007000200,378,5,373
12007000300,1400000US12007000300,2989,115,2874
12007000300,1400000US12007000300,2699,79,2620
12007000300,1400000US12007000300,2774,79,2695
12007000300,1400000US12007000300,2609,79,2530
12007000300,1400000US12007000300,2684,79,2605
12007000300,1400000US12007000300,636,15,621
12007000300,1400000US12007000300,481,3,478
12007000300,1400000US12007000300,309,6,303
12007000300,1400000US12007000300,256,34,222
12007000400,1400000US12007000400,1708,111,1597
12007000400,1400000US12007000400,1425,54,1371
12007000400,1400000US12007000400,1426,54,1372
12007000400,1400000US12007000400,282,57,225
12007000400,1400000US12007000400,282,57,225
12007000400,1400000US12007000400,1419,54,1365
12007000400,1400000US12007000400,1420,54,1366
12007000400,1400000US12007000400,282,57,225
12007000400,1400000US12007000400,282,57,225
12007000400,1400000US12007000400,238,0,238
12007000400,1400000US12007000400,174,23,151
12007000400,1400000US12007000400,244,24,220
12007000400,1400000US12007000400,182,4,178
12009060101,1400000US12009060101,1525,59,1466
12009060101,1400000US12009060101,1212,59,1153
12009060101,1400000US12009060101,1228,59,1169
12009060101,1400000US12009060101,1212,59,1153
12009060101,1400000US12009060101,1228,59,1169
12009060102,1400000US12009060102,1387,68,1319
12009060102,1400000US12009060102,1376,68,1308
12009060102,1400000US12009060102,1376,68,1308
12009060102,1400000US12009060102,1349,68,1281
12009060102,1400000US12009060102,1349,68,1281
12009060102,1400000US12009060102,325,0,325
12009060200,1400000US12009060200,2164,67,2097
12009060200,1400000US12009060200,2048,67,1981
12009060200,1400000US12009060200,2090,67,2023
12009060200,1400000US12009060200,2025,67,1958
12009060200,1400000US12009060200,2046,67,1979
12009060200,1400000US12009060200,496,13,483
12009060200,1400000US12009060200,546,13,533
12009060300,1400000US12009060300,1862,74,1788
12009060300,1400000US12009060300,1632,74,1558
12009060300,1400000US12009060300,1644,74,1570
12009060300,1400000US12009060300,1574,74,1500
12009060300,1400000US12009060300,1586,74,1512
12009060300,1400000US12009060300,342,24,318
12009060300,1400000US12009060300,279,11,268
12009060300,1400000US12009060300,318,20,298
12009060400,1400000US12009060400,1813,206,1607
12009060400,1400000US12009060400,1552,92,1460
12009060400,1400000US12009060400,1552,92,1460
12009060400,1400000US12009060400,1502,92,1410
12009060400,1400000US12009060400,1502,92,1410
12009060500,1400000US12009060500,2064,142,1922
12009060500,1400000US12009060500,1776,118,1658
12009060500,1400000US12009060500,1808,118,1690
12009060500,1400000US12009060500,1701,118,1583
12009060500,1400000US12009060500,1733,118,1615
12009060500,1400000US12009060500,288,12,276
12009060500,1400000US12009060500,374,0,374
12009060500,1400000US12009060500,292,47,245
12009060600,1400000US12009060600,2262,111,2151
12009060600,1400000US12009060600,1788,75,1713
12009060600,1400000US12009060600,1822,75,1747
12009060600,1400000US12009060600,416,36,380
12009060600,1400000US12009060600,416,36,380
12009060600,1400000US12009060600,1668,75,1593
12009060600,1400000US12009060600,1702,75,1627
12009060600,1400000US12009060600,416,36,380
12009060600,1400000US12009060600,416,36,380
12009060700,1400000US12009060700,1238,116,1122
12009060700,1400000US12009060700,546,26,520
12009060700,1400000US12009060700,556,26,530
12009060700,1400000US12009060700,646,90,556
12009060700,1400000US12009060700,669,90,579
12009060700,1400000US12009060700,501,26,475
12009060700,1400000US12009060700,501,26,475
12009060700,1400000US12009060700,640,84,556
12009060700,1400000US12009060700,663,84,579
12009061001,1400000US12009061001,1664,37,1627
12009061001,1400000US12009061001,1520,20,1500
12009061001,1400000US12009061001,1520,20,1500
12009061001,1400000US12009061001,1462,20,1442
12009061001,1400000US12009061001,1462,20,1442
12009061002,1400000US12009061002,1325,25,1300
12009061002,1400000US12009061002,1232,25,1207
12009061002,1400000US12009061002,1232,25,1207
12009061002,1400000US12009061002,1232,25,1207
12009061002,1400000US12009061002,1232,25,1207
12009061100,1400000US12009061100,2409,44,2365
12009061100,1400000US12009061100,2123,13,2110
12009061100,1400000US12009061100,2163,13,2150
12009061100,1400000US12009061100,2042,13,2029
12009061100,1400000US12009061100,2082,13,2069
12009061100,1400000US12009061100,313,0,313
12009061100,1400000US12009061100,429,0,429
12009061100,1400000US12009061100,371,0,371
12009061201,1400000US12009061201,2700,41,2659
12009061201,1400000US12009061201,2420,41,2379
12009061201,1400000US12009061201,2435,41,2394
12009061201,1400000US12009061201,2355,41,2314
12009061201,1400000US12009061201,2370,41,2329
12009061201,1400000US12009061201,613,13,600
12009061201,1400000US12009061201,484,27,457
12009061201,1400000US12009061201,490,0,490
12009061202,1400000US12009061202,1591,14,1577
12009061202,1400000US12009061202,1493,14,1479
12009061202,1400000US12009061202,1493,14,1479
12009061202,1400000US12009061202,1359,14,1345
12009061202,1400000US12009061202,1359,14,1345
12009062103,1400000US12009062103,3211,145,3066
12009062103,1400000US12009062103,2973,129,2844
12009062103,1400000US12009062103,2983,129,2854
12009062103,1400000US12009062103,2961,129,2832
12009062103,1400000US12009062103,2961,129,2832
12009062103,1400000US12009062103,438,42,396
12009062103,1400000US12009062103,672,0,672
12009062103,1400000US12009062103,360,25,335
12009062104,1400000US12009062104,2696,54,2642
12009062104,1400000US12009062104,2534,54,2480
12009062104,1400000US12009062104,2551,54,2497
12009062104,1400000US12009062104,2287,54,2233
12009062104,1400000US12009062104,2304,54,2250
12009062104,1400000US12009062104,299,13,286
12009062104,1400000US12009062104,407,10,397
12009062104,1400000US12009062104,486,13,473
12009062106,1400000US12009062106,1469,109,1360
12009062106,1400000US12009062106,1354,109,1245
12009062106,1400000US12009062106,1364,109,1255
12009062106,1400000US12009062106,1282,109,1173
12009062106,1400000US12009062106,1292,109,1183
12009062107,1400000US12009062107,1540,151,1389
12009062107,1400000US12009062107,1504,137,1367
12009062107,1400000US12009062107,1526,137,1389
12009062107,1400000US12009062107,1462,137,1325
12009062107,1400000US12009062107,1484,137,1347
12009062108,1400000US12009062108,2471,93,2378
12009062108,1400000US12009062108,2169,80,2089
12009062108,1400000US12009062108,2169,80,2089
12009062108,1400000US12009062108,2102,80,2022
12009062108,1400000US12009062108,2102,80,2022
12009062108,1400000US12009062108,208,0,208
12009062108,1400000US12009062108,297,6,291
12009062108,1400000US12009062108,297,20,277
12009062109,1400000US12009062109,1254,65,1189
12009062109,1400000US12009062109,1098,65,1033
12009062109,1400000US12009062109,1098,65,1033
12009062109,1400000US12009062109,81,0,81
12009062109,1400000US12009062109,81,0,81
12009062109,1400000US12009062109,1073,65,1008
12009062109,1400000US12009062109,1073,65,1008
12009062109,1400000US12009062109,81,0,81
12009062109,1400000US12009062109,81,0,81
12009062109,1400000US12009062109,236,15,221
12009062109,1400000US12009062109,290,32,258
12009062109,1400000US12009062109,111,0,111
12009062301,1400000US12009062301,1572,320,1252
12009062301,1400000US12009062301,805,43,762
12009062301,1400000US12009062301,805,43,762
12009062301,1400000US12009062301,696,277,419
12009062301,1400000US12009062301,696,277,419
12009062301,1400000US12009062301,751,43,708
12009062301,1400000US12009062301,751,43,708
12009062301,1400000US12009062301,696,277,419
12009062301,1400000US12009062301,696,277,419
12009062302,1400000US12009062302,1489,81,1408
12009062302,1400000US12009062302,982,67,915
12009062302,1400000US12009062302,994,67,927
12009062302,1400000US12009062302,869,67,802
12009062302,1400000US12009062302,881,67,814
12009062400,1400000US12009062400,2607,228,2379
12009062400,1400000US12009062400,2114,107,2007
12009062400,1400000US12009062400,2161,107,2054
12009062400,1400000US12009062400,1901,100,1801
12009062400,1400000US12009062400,1934,100,1834
12009062400,1400000US12009062400,442,69,373
12009062500,1400000US12009062500,1747,172,1575
12009062500,1400000US12009062500,1113,43,1070
12009062500,1400000US12009062500,1124,43,1081
12009062500,1400000US12009062500,623,129,494
12009062500,1400000US12009062500,623,129,494
12009062500,1400000US12009062500,1077,43,1034
12009062500,1400000US12009062500,1088,43,1045
12009062500,1400000US12009062500,623,129,494
12009062500,1400000US12009062500,623,129,494
12009062600,1400000US12009062600,1084,135,949
12009062600,1400000US12009062600,698,117,581
12009062600,1400000US12009062600,708,117,591
12009062600,1400000US12009062600,698,117,581
12009062600,1400000US12009062600,708,117,591
12009062800,1400000US12009062800,1587,65,1522
12009062800,1400000US12009062800,1505,54,1451
12009062800,1400000US12009062800,1529,65,1464
12009062800,1400000US12009062800,1432,54,1378
12009062800,1400000US12009062800,1456,65,1391
12009062800,1400000US12009062800,270,31,239
12009062900,1400000US12009062900,1933,59,1874
12009062900,1400000US12009062900,1424,47,1377
12009062900,1400000US12009062900,1424,47,1377
12009062900,1400000US12009062900,465,12,453
12009062900,1400000US12009062900,465,12,453
12009062900,1400000US12009062900,1379,9,1370
12009062900,1400000US12009062900,1379,9,1370
12009062900,1400000US12009062900,445,12,433
12009062900,1400000US12009062900,445,12,433
12009063000,1400000US12009063000,1393,59,1334
12009063000,1400000US12009063000,1192,59,1133
12009063000,1400000US12009063000,1192,59,1133
12009063000,1400000US12009063000,1162,59,1103
12009063000,1400000US12009063000,1162,59,1103
12009063000,1400000US12009063000,257,10,247
12009063000,1400000US12009063000,222,0,222
12009063102,1400000US12009063102,3218,45,3173
12009063102,1400000US12009063102,2906,45,2861
12009063102,1400000US12009063102,2951,45,2906
12009063102,1400000US12009063102,2726,45,2681
12009063102,1400000US12009063102,2771,45,2726
12009063102,1400000US12009063102,464,0,464
12009063102,1400000US12009063102,649,0,649
12009063102,1400000US12009063102,564,0,564
12009063102,1400000US12009063102,386,0,386
12009063104,1400000US12009063104,1080,49,1031
12009063104,1400000US12009063104,974,49,925
12009063104,1400000US12009063104,974,49,925
12009063104,1400000US12009063104,974,49,925
12009063104,1400000US12009063104,974,49,925
12009063105,1400000US12009063105,3213,44,3169
12009063105,1400000US12009063105,2675,44,2631
12009063105,1400000US12009063105,2687,44,2643
12009063105,1400000US12009063105,421,0,421
12009063105,1400000US12009063105,421,0,421
12009063105,1400000US12009063105,2549,44,2505
12009063105,1400000US12009063105,2561,44,2517
12009063105,1400000US12009063105,421,0,421
12009063105,1400000US12009063105,421,0,421
12009063105,1400000US12009063105,533,15,518
12009063105,1400000US12009063105,685,27,658
12009063105,1400000US12009063105,537,12,525
12009063105,1400000US12009063105,344,0,344
12009063105,1400000US12009063105,214,0,214
12009063106,1400000US12009063106,1679,24,1655
12009063106,1400000US12009063106,1460,24,1436
12009063106,1400000US12009063106,1517,24,1493
12009063106,1400000US12009063106,1418,24,1394
12009063106,1400000US12009063106,1475,24,1451
12009063107,1400000US12009063107,4076,59,4017
12009063107,1400000US12009063107,3819,59,3760
12009063107,1400000US12009063107,3903,59,3844
12009063107,1400000US12009063107,3638,59,3579
12009063107,1400000US12009063107,3722,59,3663
12009063107,1400000US12009063107,767,14,753
12009063107,1400000US12009063107,796,0,796
12009063107,1400000US12009063107,713,12,701
12009063107,1400000US12009063107,406,11,395
12009064102,1400000US12009064102,1954,34,1920
12009064102,1400000US12009064102,1768,11,1757
12009064102,1400000US12009064102,1780,23,1757
12009064102,1400000US12009064102,1683,11,1672
12009064102,1400000US12009064102,1695,23,1672
12009064102,1400000US12009064102,294,0,294
12009064102,1400000US12009064102,474,12,462
12009064102,1400000US12009064102,300,0,300
12009064123,1400000US12009064123,2976,89,2887
12009064123,1400000US12009064123,2740,89,2651
12009064123,1400000US12009064123,2759,89,2670
12009064123,1400000US12009064123,2675,89,2586
12009064123,1400000US12009064123,2694,89,2605
12009064123,1400000US12009064123,613,0,613
12009064123,1400000US12009064123,551,0,551
12009064124,1400000US12009064124,1817,38,1779
12009064124,1400000US12009064124,1637,38,1599
12009064124,1400000US12009064124,1664,38,1626
12009064124,1400000US12009064124,1637,38,1599
12009064124,1400000US12009064124,1664,38,1626
12009064124,1400000US12009064124,418,0,418
12009064125,1400000US12009064125,1970,75,1895
12009064125,1400000US12009064125,1816,75,1741
12009064125,1400000US12009064125,1831,75,1756
12009064125,1400000US12009064125,1746,63,1683
12009064125,1400000US12009064125,1761,63,1698
12009064126,1400000US12009064126,1625,48,1577
12009064126,1400000US12009064126,1486,48,1438
12009064126,1400000US12009064126,1509,48,1461
12009064126,1400000US12009064126,1462,48,1414
12009064126,1400000US12009064126,1485,48,1437
12009064127,1400000US12009064127,3005,54,2951
12009064127,1400000US12009064127,2804,54,2750
12009064127,1400000US12009064127,2826,54,2772
12009064127,1400000US12009064127,2654,31,2623
12009064127,1400000US12009064127,2676,31,2645
12009064127,1400000US12009064127,479,0,479
